lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,Class
43038,9306,11442,5522,9230,2972,9024,3384,7687,6089,8247,11621,1
45346,9687,11812,5341,9121,2874,8872,3385,7208,5557,7473,10371,1
41802,9335,11395,4926,9162,2741,9334,3166,7499,5722,7700,10560,1
39488,8839,10768,4960,9203,2451,9371,2840,7518,5664,7917,11340,1
45128,9593,11897,5367,9231,2937,8677,3134,6842,5440,7285,10553,1
43458,9257,11501,5398,9090,2854,9147,3402,7430,5866,8016,10612,1
39905,8930,10917,5026,9070,2710,9327,3234,7763,6260,8906,12543,1
48380,9872,12366,5920,9319,3262,8507,3517,6767,5717,7326,9936,1
48146,9800,12230,5583,9091,3104,8665,3273,6786,5347,6885,9382,1
44091,9652,11762,5515,8901,3037,8607,3337,7239,5961,8061,11488,1
47392,9830,12060,5644,9259,2925,8532,3207,6535,5426,6995,9647,1
48439,9861,12145,5543,8925,2854,8381,3157,6361,5103,6871,9282,1
46975,9613,12036,5815,9125,3079,8468,3427,6850,5690,7504,9972,1
45363,9380,12073,5508,9393,2931,8894,3200,6905,5514,7300,10247,1
47833,9878,12169,5441,8970,2980,8425,3147,6446,5482,7021,10207,1
45970,9655,11898,5563,9152,2943,8607,3252,6709,5503,7403,10038,1
47120,9662,11881,5661,9189,3167,8604,3324,6529,5544,7406,10281,1
45381,9398,11769,5303,9196,2807,8764,3102,6780,5336,7468,10364,1
47069,9730,12068,5412,9145,2881,8420,3030,6369,5158,6981,9585,1
46415,9658,11963,5263,8898,2736,8329,3103,6656,5547,7274,10193,1
44570,9471,11509,5259,8736,2747,8398,3165,6838,5339,7492,10299,1
48432,9757,12241,5673,8896,2985,8164,3354,6424,5513,7329,9807,1
43174,9253,11601,5552,9806,3166,9377,3615,7573,6231,8444,11421,1
44227,9540,12210,5844,10040,3374,9505,3522,7216,6043,8079,10893,1
44095,9344,11953,5732,9692,3173,9293,3651,7243,6011,7953,10878,1
45199,9636,11857,5722,9638,3190,9287,3406,7259,5851,7800,10377,1
42049,9198,11592,5583,9719,3141,9510,3596,7679,6205,8369,11289,1
45102,9234,12050,6024,9445,3573,9128,4033,7469,6698,8930,12212,1
47820,9635,12279,6413,9610,3853,8699,4110,7110,6330,8049,10797,1
45987,9790,12004,5756,9503,3217,8995,3519,7107,5614,7544,10468,1
44144,9496,11780,5537,9548,3072,9582,3385,7566,5680,7612,10516,1
47233,9895,12274,5818,9542,3304,8805,3720,7006,5731,7624,10423,1
46940,9652,11890,5448,8899,2899,8326,3207,6593,5550,7532,10076,1
47482,9657,12109,6117,9478,3407,8673,3556,6903,5911,7573,10362,1
45411,9255,11959,6015,9738,3669,9230,4109,7561,6510,8186,11014,1
46651,9677,12066,5887,9355,3275,9095,3537,7203,5805,7473,9951,1
46622,9803,12130,6152,9692,3620,9166,3765,7231,5988,7819,10552,1
46596,9676,12081,5872,9498,3229,8952,3591,7013,5766,7677,10580,1
47742,9688,12391,5992,9529,3399,8858,3680,7082,5935,7529,10235,1
46533,9763,12266,5826,9542,3323,9018,3482,7097,5678,7343,9925,1
47323,9655,12118,6310,9440,3579,8847,3888,7086,6034,7627,10467,1
47377,9611,12392,6186,9488,3459,8792,3678,6975,5942,7424,10352,1
46809,9590,12285,6188,9648,3742,9070,4007,7365,6329,8216,11073,1
46604,9595,12214,5807,8960,3281,8585,3536,6847,5690,7622,10487,1
46702,9814,12278,6139,9315,3355,8727,3693,7023,6004,7849,10783,1
47727,9714,12565,6114,9594,3516,8703,3735,7029,5504,7353,10199,1
46526,9719,12091,5762,9683,3258,9162,3442,7238,5721,7352,10112,1
48543,9885,12319,6411,9586,3841,8913,3846,7213,5600,7058,9365,1
47258,9789,12383,6029,9570,3470,9115,3602,7150,5959,7496,10079,1
45112,9367,11727,5951,9648,3457,9444,3741,7670,6255,8120,10757,1
46565,9374,12292,5960,9776,3389,9372,3910,7359,6101,7683,10642,1
45377,9230,11811,6063,9615,3650,9073,4261,7574,6844,8920,11852,1
46340,9535,12083,6048,9439,3614,8905,3962,7167,6535,8416,11428,1
46854,9644,12284,6111,9458,3467,8804,3803,6944,5928,7884,10355,1
43770,9331,11349,4987,8734,2650,8461,2940,7078,5606,7903,10744,1
46682,9630,12069,6290,9416,3765,8891,4179,7359,6492,8487,11222,1
47534,9824,12145,6088,9492,3480,8597,3876,7097,6151,7677,10427,1
48315,9851,12282,6380,9563,3545,8871,3839,6766,5859,7572,10239,1
46922,9622,12206,6130,9631,3680,8657,4034,7103,6440,8479,11240,1
47604,9746,12349,6142,9587,3571,8608,4054,7073,5997,8143,10612,1
45384,9883,12276,5792,9833,3117,9069,3486,7017,5771,7528,10237,1
47468,9879,12590,6009,9795,3350,9042,3501,6829,5568,7191,9454,1
46602,9762,11898,5995,9581,3194,9059,3496,7053,5665,7608,10051,1
49014,9890,12210,6245,9422,3567,8682,3782,6620,5876,7180,9833,1
47924,9664,12291,6126,9587,3482,8706,3702,6770,5853,7644,10303,1
48163,9837,12218,5618,8900,2935,8056,3216,6470,5449,7316,9713,1
47877,9755,12408,6145,9631,3497,8849,3758,6877,5862,7445,10134,1
47073,9736,12263,6224,9565,3633,9023,3758,7033,5867,7722,9921,1
47513,9637,12251,5858,9687,3445,9043,3687,6833,5681,7372,9977,1
47700,9762,12430,6110,9883,3333,8948,3581,6836,5633,7081,9572,1
46886,9642,12303,6124,9625,3460,9143,3725,6893,5951,7714,10437,1
47320,9788,12357,6103,9616,3239,8930,3662,6763,5707,7632,10099,1
49067,9929,12752,6252,9598,3524,8656,3716,6728,5700,7262,9597,1
47378,9826,12435,6131,9540,3484,8828,3657,7009,5795,7520,10006,1
47939,9841,12499,6156,9402,3459,8924,3639,6958,5830,7336,9776,1
48719,9860,12480,6117,9779,3411,8862,3602,7091,5604,7114,9345,1
47328,9651,11918,5607,8887,2965,8419,3327,6624,5480,7598,10058,1
48115,9842,12548,6169,9848,3342,8838,3527,6776,5715,6994,9358,1
48359,9598,12528,6271,9688,3623,9016,3886,7073,5916,7522,9998,1
48062,9640,12535,6093,9657,3418,8753,3798,6826,5875,7315,10019,1
46309,9471,12340,6276,9782,3573,9199,3804,7290,6100,8042,10728,1
47620,9508,12325,6210,9452,3561,8806,3858,6988,6108,7880,10402,1
48468,9601,12534,6251,9597,3575,8696,3915,6966,6117,7874,9723,1
46711,9197,11996,6178,9658,3506,9156,3831,7431,6137,7861,10056,1
48232,9699,12329,5926,9285,3510,8782,3888,6905,5740,7510,9576,1
45031,9226,12007,5635,9726,3160,9616,3606,7443,5844,8114,10239,1
45387,9521,12138,5849,9445,3293,9035,3694,7281,6226,8328,10325,1
46149,9547,11799,5341,8991,2779,8393,3309,6713,5776,7695,10716,1
46131,9482,12449,6215,9884,3523,9471,3844,7427,6008,7996,10436,1
47215,9413,12347,6068,9756,3514,9031,3970,7206,6291,8028,10618,1
48377,9799,12510,6050,9497,3458,8876,3664,6947,5680,7273,9711,1
47969,9897,12622,6062,9651,3269,8937,3722,6823,5637,7362,9656,1
48303,9817,12207,6237,9502,3388,8711,3699,6792,5896,7439,9962,1
48269,9797,12616,6318,9599,3506,8532,3915,6638,5824,7687,10354,1
46731,9715,12185,5969,9689,3281,9042,3597,6971,5757,7294,10013,1
47536,9731,12144,5854,9509,3374,8730,3535,6910,5756,7498,10178,1
46157,9589,12099,5899,9605,3153,8907,3446,6882,5569,7566,10144,1
47171,9844,12269,5935,9496,3082,8860,3315,6902,5739,7355,9945,1
44994,9622,11964,5520,9068,2896,8656,3292,6923,5494,7528,10148,1
48124,9800,12470,5906,9505,3285,8952,3458,6675,5346,6962,9238,1
46679,9851,12056,5914,9453,3116,8971,3513,7170,5927,7847,10400,1
45142,9607,12142,5604,9592,3167,9220,3519,7428,5970,7907,10538,1
46781,9660,12425,6037,9715,3277,8994,3581,7068,5577,7304,9876,1
47204,9810,12478,6096,9709,3496,8770,3664,7180,5869,7500,10217,1
46424,9586,12124,5901,9559,3372,9000,3769,7094,6090,7933,10505,1
46944,9471,12356,6115,9555,3528,9089,3903,7209,6103,7760,10459,1
48161,9822,12681,6001,9764,3378,8803,3491,6762,5408,6885,9203,1
46075,9711,12010,5668,9667,3034,9252,3278,7068,5453,7188,9668,1
47075,9519,12725,6051,9761,3338,8995,3540,7005,5734,7150,9583,1
47433,9709,11957,5604,8859,2873,8154,3265,6467,5570,7299,9893,1
44262,9472,11983,5799,9739,3167,9427,3457,7414,5793,7854,10410,1
45176,9449,12041,5401,9557,3024,9160,3303,7070,5623,7507,10090,1
46996,9890,12591,5871,9561,3115,8892,3460,6771,5387,7359,9566,1
45775,9408,11759,6081,9477,3551,9111,4081,7404,6628,8624,11736,1
41625,9203,11189,5067,9258,2700,9174,3041,7293,5845,8173,11137,1
45052,9656,12074,6276,9868,3534,9088,3892,7625,6559,8513,11653,1
46182,9490,12171,5979,9694,3578,9195,3846,7093,6022,7808,10807,1
41138,9104,11489,5627,10024,3431,10085,3957,8368,6805,9098,12544,1
45231,9518,12072,6010,9830,3512,9184,3830,7153,6076,8296,10788,1
46189,9290,12472,6031,9847,3572,9386,3745,7392,5950,7731,10445,1
45024,9367,12233,6026,9598,3488,9270,3986,7817,6203,8073,10545,1
45390,9487,12098,5954,9705,3353,9367,3835,7839,6252,7742,10006,1
42044,9157,11467,5629,9821,3288,9756,3672,8095,6321,8493,10960,1
45790,9575,12053,5875,9706,3325,9382,3629,7504,5874,7581,10189,1
44560,9584,11706,5747,9663,3377,9347,3905,7686,6608,8420,11250,1
45968,9461,11720,5256,8982,2688,8648,3085,6524,5550,7474,9790,1
45217,9531,11583,5753,9572,3391,9596,3755,7488,6075,7977,10922,1
45554,9449,11723,5935,9754,3613,9323,3974,7635,6168,7977,10683,1
44692,9422,11879,5928,9938,3303,9619,3803,7683,6145,8174,10847,1
42611,9453,11619,5849,9619,3389,9752,3940,8003,6304,8518,11255,1
43583,9413,11657,5713,9471,3281,9517,3787,7728,6138,8445,11251,1
46134,9647,12049,6065,9601,3455,9236,3675,7265,6036,7618,10005,1
44906,9342,11977,6064,9686,3684,9358,3844,7855,6237,8264,10670,1
45628,9705,12066,5803,9490,3348,9198,3894,7495,6343,8363,11225,1
44705,9476,11533,5688,9648,3328,9181,3689,7686,6190,8424,11311,1
44848,9121,11795,5946,9907,3534,9456,4103,7761,6576,8419,11173,1
41147,9085,10926,4860,8806,2388,9139,2755,7399,5582,7696,10616,1
44269,9246,11741,5912,9644,3584,9830,4027,8004,6568,8277,11266,1
31915,7578,9348,4399,9251,2624,11095,3585,9809,7606,10947,15072,1
43786,8876,11622,5798,9549,3639,9407,4274,7951,7212,9560,12894,1
45944,9490,11925,5921,9656,3333,9204,3788,7270,5941,7971,10450,1
45914,9547,11639,5877,9609,3522,9286,3894,7408,6187,8324,10940,1
44283,9313,11758,5796,9689,3388,9475,3912,7457,6292,8522,11233,1
45077,9218,12032,6081,9707,3405,9479,3872,7483,6302,8335,11298,1
45453,9535,11899,6089,9332,3812,9144,4061,7484,6382,8540,11193,1
47248,9591,11871,6084,9485,3467,8833,3858,7031,5931,7830,10473,1
45720,9606,12104,5919,9960,3439,9492,3731,7303,6076,7869,10387,1
44897,9634,11731,5564,8992,3155,8740,3584,7213,6104,7905,11084,1
43393,9413,11598,5640,9603,3360,9622,3651,7426,6209,8208,11214,1
45435,9387,11818,5912,9594,3356,9386,3804,7433,6160,8132,11067,1
46406,9627,12209,5964,9818,3405,9086,3763,7382,5952,7508,10406,1
44163,9268,12066,5946,9543,3659,9501,4035,7752,6605,8579,11240,1
46058,9542,11944,6007,9574,3563,9012,3971,7397,6343,8292,11054,1
44705,9196,11711,5831,9581,3598,9493,3936,7847,6492,8421,11486,1
45553,9651,11993,5941,9830,3316,9263,3774,7442,6100,7760,10657,1
45696,9522,11970,6126,9789,3629,9522,3886,7369,6021,7734,10636,1
45091,9274,11885,6029,9547,3471,9449,3844,7432,6307,8387,11227,1
46169,9438,12393,6345,9513,3795,9493,4106,7623,6413,8363,11097,1
44410,9326,11520,5462,9160,2872,8842,3313,7214,5679,7750,10549,1
46032,9592,12220,5811,9358,3344,9111,3770,7427,6124,7989,10649,1
45563,9574,11977,6425,9523,3626,9272,4234,7468,6507,8188,10940,1
46362,9550,12140,5974,9685,3313,9328,3694,7205,5957,7701,10028,1
32272,8081,9138,3916,9147,2034,10836,2770,9232,6179,9593,13395,1
46063,9438,11962,5860,9951,3394,9492,3772,7584,6054,7632,9801,1
41842,8947,11480,5747,10265,3384,10494,3998,8547,6638,8446,11397,1
41523,8954,11419,5710,9768,3578,9574,4166,8254,7137,9674,12722,1
44628,9503,12057,5975,10023,3465,9587,3908,7599,6274,8234,11087,1
45165,9408,12081,6034,9742,3382,9404,3913,7605,6327,8026,10753,1
46152,9634,12015,5916,9747,3414,9223,3898,7168,6144,7771,10311,1
43042,8983,11361,5492,9320,3121,9214,3595,7875,6366,8560,11619,1
43150,9552,11646,5673,9702,3205,9712,3736,7823,6313,8514,11161,1
45874,9453,12059,5802,9586,3476,9260,3717,7477,6089,8208,10565,1
46239,9484,12048,5919,9734,3602,9219,3931,7381,6499,8440,11102,1
46383,9446,11980,6007,9694,3530,9171,3836,7543,6137,7723,10412,1
43650,9162,11785,6038,9622,3564,9360,3864,7708,6583,8575,11666,1
44613,9510,12061,5958,9626,3540,9324,3787,7359,6514,8677,11518,1
44850,9730,12049,5824,9742,3370,9337,3554,7691,5974,7924,10153,1
45947,9549,12146,5925,9682,3467,9389,3747,7604,5920,7903,10482,1
42934,9093,11692,5955,10126,3535,10046,3797,7894,6111,8237,10939,1
46600,9755,12200,6160,9772,3455,9211,3754,7297,5931,7763,10011,1
44196,9553,11766,5390,9043,2913,8696,3211,7060,5499,7541,10596,1
45771,9398,12242,5970,9768,3403,9236,3762,7338,6176,8091,10694,1
46466,9682,12154,6033,9456,3463,9301,3750,7185,5962,7804,10599,1
47238,9553,12249,5958,9625,3416,8949,3755,7176,5785,7456,9755,1
46065,9383,12094,5923,9733,3413,9116,3871,7185,6089,7772,10369,1
46480,9560,12116,5965,9598,3518,8946,3856,7253,5889,7754,10431,1
48436,10018,12442,6541,9855,3818,9023,4020,7234,6051,7351,9535,1
45931,9705,12240,6251,9883,3661,9426,4020,7418,6192,7770,10020,1
42672,9230,11588,5697,9690,3107,9748,3509,7675,6053,8061,10958,1
45533,9708,12126,6200,9685,3418,9394,3872,7586,6259,7903,10341,1
46397,9471,12170,6025,9805,3404,9185,3583,7241,5951,7477,10145,1
44824,9240,11654,5565,8943,3025,8747,3525,7094,5943,8193,11414,1
46091,9698,12220,5919,9758,3520,9190,3945,7284,6150,8083,10718,1
46216,9911,12261,5906,9572,3232,9105,3575,7392,5770,7406,10067,1
46494,9638,11958,6023,9475,3408,9324,3737,7328,5902,7496,9749,1
46109,9811,12230,6106,9643,3448,9067,3899,7412,6177,7966,10777,1
44489,9316,11681,5956,9737,3420,9398,3662,7620,6282,7781,10761,1
45176,9657,11764,5645,9641,3258,9261,3532,7317,5906,7636,10421,1
46303,9739,12233,5847,9281,3242,9057,3655,7231,5720,7393,9817,1
46508,9606,11761,5800,9250,3406,9034,3736,7201,6123,8135,10916,1
46558,9756,12202,6216,9849,3627,9212,4160,7359,6382,7973,10704,1
45819,9672,11946,5942,9834,3592,9164,3925,7392,6214,8144,10889,1
47088,9365,12368,6253,9744,3751,9125,4196,7420,6706,8715,11247,1
44253,9418,11946,5716,9546,3309,9485,3619,7711,6066,8006,11027,1
47067,9630,12303,6370,9642,3675,9045,3905,7187,6310,7903,10482,1
48178,9916,12645,6051,9685,3482,8589,3649,6734,5739,7055,9480,1
46591,9466,12245,5917,9644,3435,9127,3786,7224,6213,8015,10448,1
46173,9337,12390,6066,9720,3257,9468,3641,7130,5813,7646,10173,1
47980,9781,12606,5975,9627,3169,9070,3506,6869,5412,7027,8994,1
48817,9623,12539,6232,9694,3431,8750,3619,6801,5494,7137,9299,1
46030,9342,12043,6122,9833,3382,9257,3765,7234,6025,7830,10419,1
48621,9402,12280,6417,9751,3741,9031,4172,7164,6302,7980,10370,1
43568,9358,11673,5819,10005,3373,9819,3725,7767,6302,8192,10535,1
44543,9064,11804,5869,9437,3379,9114,3871,7367,6503,8554,11657,1
45944,9516,11975,6085,9738,3595,9201,3890,7401,6323,8219,10875,1
48771,9836,12533,6226,9960,3592,8966,3716,7016,5700,7162,9624,1
48555,9915,12730,6189,9779,3525,8924,3690,6535,5516,7173,9439,1
47670,9737,12375,5946,9542,3140,9093,3555,6870,5678,7223,9602,1
47305,9487,12335,6012,9563,3440,8851,3638,6936,5784,7587,10064,1
48643,9811,12191,5876,8885,3302,8222,3422,6596,5540,7163,9780,1
46982,9851,12179,5991,9198,3323,8724,3662,7142,6029,7918,10207,1
44227,9353,11812,5679,9632,3454,9452,3950,7879,6501,8268,11190,1
45266,9518,12059,5904,9690,3435,9282,3894,7614,6299,8238,10939,1
44395,9269,11752,5910,9480,3438,9272,3922,7516,6303,8375,11347,1
44732,9373,11981,5881,9575,3521,9199,4124,7479,6577,8797,11640,1
45831,9446,12228,6115,9451,3600,9274,4004,7492,6414,8390,11213,1
45537,9652,11754,5842,9411,3358,9097,3613,7272,6053,8020,10760,1
45594,9616,11929,6008,9620,3470,9362,3986,7433,6377,8091,11036,1
43182,9266,11620,5677,9747,3299,9822,3875,7953,6543,8765,11500,1
45124,9231,11817,6037,9806,3714,9420,4441,7906,6991,9014,11543,1
44090,9104,11560,5783,9844,3516,9508,3881,7770,6416,8458,11318,1
44633,9277,11805,5898,9715,3419,9434,3705,7432,6239,8343,11180,1
45937,9549,12147,5966,9715,3443,9225,3846,7271,6208,8117,10813,1
45532,9591,11927,5877,9671,3658,8954,3855,7266,6105,8240,10864,1
46672,9580,12259,5919,9531,3321,9080,3621,7001,5827,7710,10543,1
46631,9461,12061,5960,9541,3455,9156,3740,7084,5901,7726,9985,1
45518,9553,12137,5984,9706,3487,9198,3992,7239,6322,8426,11227,1
45352,9439,12194,6152,9580,3546,9213,3888,7438,6377,8296,10772,1
46790,9712,12260,6133,9690,3687,8843,3759,7204,6045,7981,10800,1
46507,9641,12203,6095,9489,3358,8977,3714,7209,5893,7665,10150,1
43999,9412,11412,5442,8904,3169,8854,3562,7281,6290,8336,11420,1
46939,9896,12069,6361,9456,3750,8921,3990,7298,6163,7932,10604,1
45469,9508,11931,5945,9559,3365,9333,3732,7266,6036,7897,10624,1
45754,9449,12063,6009,9354,3473,9142,3865,7495,6425,8043,10814,1
46084,9395,11992,6181,9615,3747,9257,4096,7408,6301,8215,10993,1
47763,9440,12547,6719,9856,4131,9061,4374,7375,6307,7833,10523,1
44165,9501,11978,5880,9704,3780,9612,4086,7953,6786,8596,11216,1
47078,9547,12251,6387,9978,3745,8802,4068,7291,6320,7589,10310,1
44262,9370,12030,5992,9663,3595,9717,4014,7946,6353,7838,10428,1
47691,9742,12325,6547,9721,3972,9161,4307,7391,6392,7731,10324,1
45093,9557,12096,6099,9805,3647,9496,4048,7631,6272,8312,10334,1
28809,7398,8273,3547,8053,1780,10107,2782,9008,6827,10253,14714,1
47041,9800,12294,6351,9676,3751,9120,4180,7276,6285,7910,10930,1
46834,9820,12153,6195,9727,3834,9179,4151,7399,6284,7874,10413,1
42907,9260,11798,5874,9747,3312,9455,3764,7774,6186,8336,11530,1
44018,9442,11871,5896,9546,3532,9852,4062,7844,6370,8130,10928,1
46507,9667,12342,6370,9807,3820,9158,4177,7442,6279,7944,10645,1
46433,9647,12093,6255,9693,3670,9098,4049,7349,6200,7707,10426,1
43526,9420,11435,5904,9380,3461,9747,3896,7939,6501,8339,11451,1
45742,9538,12103,6140,9673,3654,9186,4120,7405,6625,8458,10957,1
44485,9126,11757,6205,9651,3644,9226,4312,7726,7117,9453,12719,1
45162,9398,12055,6154,9595,3675,9317,4232,7518,6646,8602,11459,1
35856,8305,10093,4456,8886,2375,9937,2937,8186,6325,9366,13152,1
45726,9369,12216,6270,9631,3700,9173,4020,7346,6678,8462,11777,1
44644,9560,11959,6048,9752,3544,9424,3841,7461,6173,8206,10844,1
46914,9640,12193,5998,9474,3506,8855,3739,6849,5892,7578,10192,1
43248,9161,11733,5742,9710,3204,9665,3784,7569,6214,8537,11387,1
47161,9626,12385,6313,9622,3784,8905,4020,7352,6191,7828,10870,1
44973,9639,12048,6031,9842,3342,9229,3775,7486,6083,7982,11096,1
46968,9559,12448,6155,9598,3773,9104,4325,7397,6549,8074,10824,1
48071,9630,12545,6224,9331,3689,8770,3874,6956,5992,7433,10096,1
48042,9654,12410,6431,9485,3807,8786,4052,7022,6191,7785,10362,1
47742,9799,12342,6222,9673,3735,8804,3733,6803,5978,7652,10205,1
46657,9583,11956,5660,9119,2963,8551,3497,6843,5952,7908,10655,1
45845,9615,11971,6053,9751,3412,9231,3813,7282,6060,7829,10198,1
47570,9726,12282,6410,9783,3942,8824,4138,7155,6182,7932,10767,1
47897,9866,12367,6120,9433,3539,8562,3774,6742,5985,7659,10579,1
47356,9673,12320,6087,9523,3583,8944,3931,7062,5983,7891,10433,1
48878,9894,12609,6154,9386,3643,8485,3884,6838,5884,7313,10071,1
48315,9887,12779,6431,9699,3624,8845,3881,7177,5748,7062,9348,1
47729,9578,12617,6244,9978,3544,9111,3824,6935,6006,7361,10060,1
47247,9578,12262,6224,9623,3541,8919,3922,7218,6220,8095,10795,1
47577,9553,12353,6040,9368,3458,8792,3802,6858,5959,7767,10315,1
44110,9397,11838,6070,9666,3556,9417,3941,7612,6294,8303,11173,1
45762,9566,11836,6038,9672,3543,9174,3920,7451,6314,8272,10944,1
47251,9656,12433,6239,9236,3602,8563,3950,7053,6300,8140,10807,1
45529,9602,12238,6061,9689,3523,9331,3976,7281,6383,8061,10725,1
47800,9545,12291,6286,9499,3725,8708,4008,7119,6258,8061,10593,1
46719,9544,12033,6332,9475,3748,8844,4273,7208,6832,8580,11379,1
48407,9915,12510,6368,9416,3745,8631,3918,6919,5996,7595,10141,1
46469,9539,12006,6220,9479,3493,8904,3843,7232,6311,8195,10854,1
48301,9654,12445,6305,9489,3566,8589,3978,6954,6111,7657,10435,1
48992,9886,12789,6365,9510,3634,8608,3909,6866,5883,7351,9778,1
45839,9477,11863,5882,9492,3265,9369,3482,7196,5759,7655,10322,1
47577,9763,12447,6161,9759,3536,8778,3853,6916,5849,7487,10132,1
42785,9253,11616,5723,9706,3342,9662,3702,7840,6141,8310,11390,1
49035,9824,12704,6247,9701,3489,8599,3622,6699,5804,7298,9404,1
46759,9671,12335,6027,9715,3393,9030,3606,7080,5723,7640,9993,1
48575,9883,12389,5926,9614,3334,8860,3447,6726,5372,6945,9207,1
47934,9874,12522,6020,9977,3395,9132,3537,6889,5490,6986,9390,1
49172,10084,12639,6120,9617,3395,8645,3650,6605,5610,7340,9458,1
46645,9613,12259,5999,9665,3360,9127,3613,6939,5840,7557,10109,1
48556,9727,12511,6355,9764,3524,8701,3779,6904,5886,7619,10272,1
47381,9782,12646,6122,9693,3420,8824,3844,7122,5922,7673,10223,1
46756,9564,12206,6013,9746,3425,8947,3919,7028,5998,7960,10323,1
46206,9674,12253,6068,9723,3464,9227,3995,7263,6185,7823,10300,1
42868,9061,11411,5835,9713,3312,9784,3817,8041,6394,8490,11478,1
46010,9522,12113,6126,9429,3734,9014,4132,7274,6595,8467,11337,1
45791,9603,12126,5971,9791,3362,9345,3651,7377,5960,7572,10103,1
46819,9845,12383,6071,9607,3501,9392,3844,7260,5982,7541,9982,1
46208,9526,11948,6119,9741,3270,9294,3524,7350,5727,7380,9753,1
47506,9923,12603,5862,9668,3315,8846,3465,6736,5342,7011,9593,1
43788,9389,11553,5428,9649,2957,9625,3311,7350,5686,7653,10501,1
47035,9819,12425,5963,9526,3456,8852,3570,6801,5669,7441,10034,1
48512,9561,12395,6224,9706,3379,8924,3608,6802,5759,7119,9905,1
45484,9757,12184,5907,9636,3194,9215,3592,7058,5642,7582,9829,1
44688,9417,11950,5792,9575,3255,9416,3557,7340,5970,7772,10436,1
43694,9244,11788,5662,9678,3356,9430,3762,7623,6216,8440,10982,1
46426,9699,12149,6080,9462,3528,8831,3883,7241,6153,8196,10939,1
46692,9622,12245,6000,9810,3287,9024,3480,7035,5745,7706,10387,1
47551,9531,12318,6092,9403,3538,9139,3801,7123,5923,7345,10052,1
44973,9460,11962,6052,9875,3467,9314,3837,7409,6136,8022,10737,1
46299,9571,12373,6058,9791,3421,9283,3675,7356,6211,8075,10171,1
46068,9744,12373,5887,9942,3460,9074,3642,7073,5816,7736,10249,1
46914,9616,12477,6060,9849,3489,9202,3874,7018,5867,7583,10105,1
47645,9825,12278,6200,9766,3650,8949,3692,6956,5775,7408,9791,1
45308,9553,11968,5834,9878,3518,9416,3736,7193,5939,7746,10408,1
32660,8075,9649,4315,9152,2247,10920,3129,9009,6564,9486,13192,1
47008,9626,12135,6008,9184,3316,8695,3705,7136,5880,7616,10436,1
45442,9487,11917,5768,9456,3294,8968,3723,7079,6086,8177,10829,1
46327,9470,12105,5735,9255,3361,8608,3653,6988,5892,7875,10516,1
43671,9415,11565,5410,9335,2943,9123,3153,7295,5503,7710,10604,1
49271,10065,12607,5968,9290,3292,8105,3353,6287,5178,6863,9238,1
48583,9775,12432,5963,9093,3414,8417,3503,6642,5657,7350,9723,1
46576,9768,12389,5517,9378,3044,8566,3230,6699,5320,7205,9761,1
48352,9821,12371,5833,8953,3193,8410,3385,6569,5538,7225,9960,1
49272,9794,12229,5720,8798,2959,8067,3312,6397,5391,7182,9450,1
50029,9736,12510,6075,9049,3230,7906,3665,6127,5642,7567,10391,1
47067,9762,11888,5656,9087,3122,8634,3349,6806,5508,7428,10157,1
48578,9831,12002,5976,8834,3302,8227,3664,6863,5777,7505,10113,1
30668,7750,9004,3952,8887,2130,11048,3020,9419,6659,10031,14015,1
48767,9696,12374,5969,9075,3275,8410,3554,6709,5841,7528,10131,1
45956,9544,12088,5479,9318,2946,8515,3224,6702,5772,7728,10670,1
48187,9936,12309,5900,9365,3371,8540,3736,6720,5769,7559,9870,1
46447,9745,12010,5582,9200,2900,8720,3084,6710,5410,7048,9509,1
49013,10002,12703,5975,9291,3207,8602,3378,6578,5464,7039,9343,1
49227,10081,12448,5803,9278,3188,8617,3298,6391,5138,6802,9087,1
47226,9624,12139,5754,9383,3127,8798,3308,6876,5537,7039,9500,1
48853,9939,12378,5886,9277,3082,8219,3266,6474,5218,6520,8897,1
48665,9888,12605,5901,9300,3048,8558,3205,6430,5075,6728,8687,1
45235,9339,11884,5103,9049,2733,8829,3113,6753,5309,7332,9793,1
30242,7717,8929,3943,8880,2057,10971,2969,9208,6666,10017,14336,1
48687,9826,12391,5872,9351,3284,8614,3636,6754,5695,7142,9534,1
46584,9638,12095,5645,9193,3023,8703,3498,6892,5707,7615,10379,1
48591,9752,12201,5655,9412,3056,8676,3263,6607,5457,7014,9410,1
43639,9631,11882,5531,9313,3126,9087,3491,7276,6011,7938,10430,1
46022,9331,11830,6224,9578,3728,9148,4247,7456,6516,8297,11164,1
44942,9383,11821,6091,9914,3685,9389,4006,7596,6497,8466,11541,1
42732,9157,11688,5838,9819,3688,9829,4251,8151,6641,8915,12028,1
45918,9400,12199,6164,9658,3717,9165,4157,7229,6479,8406,11297,1
43172,9245,11881,5828,9952,3397,9638,3959,7645,6416,8578,11832,1
44446,9320,11817,6249,9903,3782,9532,4305,7723,6642,8629,11694,1
44470,9267,11585,5605,9569,3178,9362,3718,7567,6094,8180,10660,1
44453,9380,11938,6068,10023,3645,9529,4148,7637,6538,8505,11436,1
46595,9497,12155,6169,9719,3680,8978,4082,7054,6291,8356,10680,1
46006,9488,12148,6086,9920,3505,9317,4007,7433,6204,8007,10539,1
