Widht,Length,Diameter,Perimeter,Area,AspectRatio,FormFactor,Rectangularity,Narrow Factor,RatioOfDiameter,RatioPLPW,Solidity,Convexity,Class
256,668,338.263533604666,1667.24890518189,89867,2.609375,0.406264828862524,1.90290095363148,0.506382535336326,4.9288461201095,1.80438193201503,0.757741455414697,0.9270057607373,1
256,674,353.533996483199,1714.5626116991,98164,2.6328125,0.419619259014157,1.757711584695,0.524531152052224,4.84978143192683,1.84361571150441,0.748072929566195,0.922410349912929,1
268,712,355.106140852317,1810.90575754643,99039,2.65671641791045,0.379511037842207,1.9266753501146,0.49874457984876,5.09961825272842,1.84786301790452,0.762721458303652,0.906924492373956,1
210,636,311.923884417745,1524.73209643364,76416.5,3.02857142857143,0.413056938095325,1.74779007151597,0.490446359147397,4.88815436265739,1.80228380193102,0.827439281885808,0.938882909360708,1
195,636,324.695884487213,1541.07524359226,82802.5,3.26153846153846,0.438132657406405,1.49778086410435,0.510528120262913,4.74621120013905,1.85448284427468,0.856836114344846,0.932055706705373,1
239,645,333.353457677959,1615.50878846645,87277,2.69874476987448,0.42023384201855,1.76627290122254,0.516827066167378,4.84623378356297,1.82749862948694,0.768209064263144,0.92726857777253,1
234,615,324.770381201293,1570.09457612038,82840.5,2.62820512820513,0.422280423911263,1.73719376391982,0.528081920652509,4.8344758851246,1.84934579048337,0.765882206104647,0.920956617071687,1
235,652,335.309028745565,1634.42047679424,88304,2.77446808510638,0.415396326250698,1.7351422359123,0.514277651450252,4.87437061539567,1.84263864351098,0.760860948835927,0.924535926515657,1
238,623,320.785317627687,1574.76362335682,80820,2.61764705882353,0.409541542652907,1.83462014352883,0.514904201649577,4.90908884172978,1.82899375535055,0.737826142525881,0.920069964322448,1
240,637,318.770609665044,1587.65092456341,79808,2.65416666666667,0.397874632248598,1.91559743384122,0.500424818940415,4.98054361483222,1.81032032447367,0.769255978486125,0.920928324743483,1
211,623,316.554100668032,1571.08238351345,78702,2.95260663507109,0.400680046134929,1.67026250921196,0.508112521136489,4.96307702284682,1.88379182675474,0.758935588545861,0.919857177440465,1
259,642,342.583422709058,1634.68036437035,92177,2.47876447876448,0.433477681225323,1.803899020363,0.533619038487629,4.77162716001764,1.81429563193157,0.784258172103391,0.92513868092387,1
227,592,305.792836156179,1499.14125990868,73442,2.6079295154185,0.410647558399768,1.82979766346232,0.516541952966519,4.90247344821058,1.8304533088018,0.765295861533572,0.925386597594954,1
226,672,337.647551206264,1698.62148725987,89540,2.97345132743363,0.389972270475137,1.69613580522671,0.502451713104559,5.03075316610901,1.89156067623593,0.758588554242386,0.914482513787518,1
247,611,326.364046326479,1579.14839994907,83655.5,2.47368421052632,0.421559105284724,1.80402962148335,0.534147375329754,4.83861018921602,1.84049930063995,0.742749457291385,0.916343153203739,1
233,585,311.151450458366,1534.80525386334,76038.5,2.51072961373391,0.405636335507476,1.79257875944423,0.531882821296351,4.93266302182546,1.87629004139772,0.712431252400896,0.908585209205785,1
305,582,348.258102667106,1620.78800678253,95256,1.90819672131148,0.455669306454121,1.86350466112371,0.598381619702932,4.65398505984458,1.8272694552227,0.747316889474675,0.887353869117926,1
280,581,341.154202911922,1684.14334714413,91409.5,2.075,0.404988871256438,1.77968373090324,0.587184514478351,4.93660442336375,1.95603176207216,0.708729884901513,0.862222149620488,1
293,568,341.045953312562,1622.56975257397,91351.5,1.93856655290102,0.436032434254639,1.8217982189674,0.600433016395356,4.7576279290636,1.88451771495234,0.713435563417406,0.8791122183166,1
304,565,347.046766465919,1626.85402703285,94594.5,1.85855263157895,0.449136734053247,1.81575038717896,0.61424206454145,4.68770835584953,1.87209899543481,0.724853737313364,0.882331981278188,1
299,568,338.998605939178,1631.58194482327,90258,1.89966555183947,0.426066892239814,1.8816282213211,0.596828531583061,4.81294588307539,1.88187075527482,0.710553040740012,0.873515665022377,1
286,550,331.644631272956,1580.36874449253,86384.5,1.92307692307692,0.434639131370613,1.8209285230568,0.602990238678101,4.7652474832069,1.89039323503891,0.711859448457155,0.873443074519103,1
249,611,319.118914962401,1561.06513977051,79982.5,2.45381526104418,0.412441908245494,1.90215359609915,0.52228954985663,4.89179759198678,1.81519202298896,0.733811332525964,0.916561729432394,1
240,628,338.647248673071,1632.42047810555,90071,2.61666666666667,0.424747449858474,1.67334658214076,0.539247211262852,4.82041559322243,1.88066875357782,0.761014392956872,0.906315321234939,1
235,706,345.031337987136,1701.11687362194,93499,3.00425531914894,0.406021026783534,1.77445748082867,0.488712943324555,4.93032570185079,1.80777563615509,0.827948657779037,0.944622821780795,1
274,607,330.125640978713,1635.55756223202,85595,2.21532846715328,0.402093074912071,1.94308078742917,0.543864317922098,4.95434876667905,1.85647850423612,0.699840155674474,0.89231385138835,1
265,609,336.024040905794,1639.4986872673,88681,2.29811320754717,0.414589500358593,1.81983739470687,0.551763613966822,4.87911127682362,1.8758566215873,0.711394375010027,0.89218793772999,1
305,586,343.647500200363,1666.85402369499,92750.5,1.92131147540984,0.419499056143119,1.92699769812562,0.586429181229289,4.85047620810026,1.87076770336138,0.702235026007163,0.879683931947006,1
298,574,338.24565391301,1610.65301179886,89857.5,1.9261744966443,0.435271485432991,1.90359179812481,0.589278142705593,4.76178479506225,1.84707914197117,0.703834540235062,0.888372406467485,1
284,585,333.894431155692,1630.08447217941,87560.5,2.05985915492958,0.414092987536132,1.89743091919302,0.570759711377252,4.88203551804468,1.87581642368172,0.702721465145022,0.885161866801171,1
284,573,338.86524581466,1603.64082038403,90187,2.01760563380282,0.440696498114596,1.80438422389036,0.591387863550891,4.7323850415192,1.87122616147494,0.723611841023152,0.888912221447542,1
304,582,347.210905724034,1640.95452964306,94684,1.91447368421053,0.441868829726172,1.86861560559334,0.596582312240609,4.72610307623028,1.85209314858133,0.716898417181212,0.887741596261259,1
301,551,333.779058906227,1569.5819464922,87500,1.83056478405316,0.446323678240911,1.89544,0.605769616889705,4.70245782235595,1.84223233156361,0.717368936695266,0.886558488787396,1
303,579,341.872818470501,1644.32711064816,91795,1.91089108910891,0.426631045807123,1.91118252628139,0.590453917911056,4.80976264215646,1.86431645198204,0.480299078330163,1.1646223931992,1
286,568,345.752942829062,1625.19716989994,93890.5,1.98601398601399,0.446703547151507,1.73018569503837,0.608719969769476,4.70045795301712,1.90304118255262,0.727438599209732,0.878267783612324,1
195,676,316.074091026657,1615.70265972614,78463.5,3.46666666666667,0.377706675832883,1.68001682310883,0.467565223412215,5.11178456442948,1.85499731311842,0.808706138203631,0.9353515288377,1
311,572,340.100107411389,1632.42761683464,90845.5,1.83922829581994,0.428396009530583,1.95818174813282,0.594580607362568,4.79984446126634,1.84872889788748,0.70636145571318,0.879860260534171,1
283,550,328.588973329206,1573.29767310619,84800,1.9434628975265,0.430510665920987,1.83549528301887,0.597434496962193,4.78804159849254,1.88871269280455,0.698407992159382,0.882685882415422,1
279,567,325.35204417741,1570.20222139359,83137.5,2.03225806451613,0.4237362804187,1.90278755074425,0.573813129060689,4.82616368790163,1.85603099455507,0.704587925708402,0.888020269029964,1
278,553,325.655193079818,1553.25604307652,83292.5,1.98920863309353,0.433840066130469,1.84571239907555,0.588888233417392,4.76963388296348,1.86914084606079,0.715064494666581,0.884940239903102,1
234,624,326.387453204208,1597.00626468658,83667.5,2.66666666666667,0.412243120464025,1.74519377297039,0.523056816032385,4.89297688685171,1.86131266280488,0.73588780607937,0.916991170161348,1
244,601,320.34046629715,1547.50878882408,80596,2.46311475409836,0.422918909601486,1.81949476400814,0.533012423123377,4.8308251739529,1.83137134772081,0.754146373414553,0.918832461145524,1
200,609,310.457077414382,1511.4427754879,75699.5,3.045,0.416408376148149,1.60899345438213,0.509781736312614,4.86844361248207,1.86828526018282,0.787613473793731,0.928763867703802,1
222,629,317.42571510853,1558.59710419178,79136,2.83333333333333,0.409370203371817,1.76453194500607,0.504651375371272,4.91011606812915,1.83148895909727,0.79121758083545,0.925201557590695,1
258,601,332.661411995225,1611.53317296505,86915,2.32945736434109,0.420558193956824,1.78401886900995,0.553513164717512,4.84436461475785,1.87605724442963,0.71464984911897,0.90680328113348,1
264,594,328.978167272592,1573.73418724537,85001,2.25,0.431291739574778,1.84487241326573,0.553835298438707,4.78370403815086,1.83418902942351,0.737968007292775,0.912650282868683,1
232,703,343.986347448042,1706.07019126415,92933.5,3.0301724137931,0.401225352838043,1.75497533182329,0.489312016284555,4.95970320892415,1.82467400135204,0.799207959959409,0.938009826619871,1
260,628,344.135297541529,1657.53317368031,93014,2.41538461538462,0.425435500827264,1.75543466574924,0.547986142582052,4.81651602006993,1.86659141180215,0.760710707640721,0.902658668707731,1
235,590,315.1138984479,1531.69255495071,77987.5,2.51063829787234,0.417726146682602,1.77784901426511,0.534091353301526,4.86075848286952,1.8565970363039,0.739698287513694,0.914269531451091,1
241,591,315.755695388475,1500.57985794544,78305.5,2.45228215767635,0.437002484053067,1.81891438021595,0.534273596257995,4.75234454947606,1.80358156003058,0.74860781155146,0.92417660006884,1
217,568,311.248620881635,1455.08238339424,76086,2.61751152073733,0.451584941357549,1.61995636516573,0.547972924087385,4.6749841951833,1.85360813171241,0.77388841140602,0.923321044960679,1
240,603,312.997614863644,1566.72199380398,76943.5,2.5125,0.393910830050217,1.88086063150234,0.519067354666076,5.00553972108226,1.85850770320757,0.72231818480516,0.912774228230487,1
226,614,307.586309206198,1564.33721673489,74306,2.71681415929204,0.381568919315793,1.86746696094528,0.500954900987294,5.08584800400265,1.86230621039867,0.73026215572099,0.908969030681069,1
235,623,326.720819004971,1559.1240144968,83838.5,2.65106382978723,0.433403128425101,1.74627408648771,0.524431491179729,4.77203754338374,1.81716085605688,0.768416807585319,0.928684385747433,1
219,621,328.513404675208,1561.910810709,84761,2.83561643835616,0.436609794560013,1.60449971095197,0.529007092874732,4.7544812128845,1.85941763179643,0.775219960123653,0.929050102928303,1
260,567,322.763782897386,1548.78801071644,81820,2.18076923076923,0.428632782056024,1.80175996088976,0.569248294351651,4.79851858474726,1.87277873121698,0.739141432391414,0.889971416687826,1
265,569,325.696243162694,1576.26109719276,83313.5,2.14716981132076,0.421375158959508,1.80985074447719,0.572401130338655,4.83966619291147,1.89000131557885,0.759671014539006,0.879052851463581,1
240,659,325.961966168412,1668.66311681271,83449.5,2.74583333333333,0.376613834754932,1.89527798249241,0.494631208146301,5.11919576516044,1.85613249923549,0.729641821973324,0.915450875705792,2
242,623,325.771488213388,1626.72913348675,83352,2.57438016528926,0.395817872168355,1.80878683174969,0.522907685735775,4.99346686970102,1.88061171501358,0.724167140889918,0.904622871526425,2
230,670,341.36220700849,1644.11182117462,91521,2.91304347826087,0.425468994505203,1.68376656723594,0.509495831355955,4.81632643397379,1.82679091241625,0.799676707660718,0.937425979138002,2
215,660,330.641090020316,1613.66817080975,85862.5,3.06976744186047,0.414366777529116,1.65264230601252,0.500971348515631,4.88042236586685,1.84419219521114,0.795384016822447,0.933221245039877,2
228,653,330.353115768393,1643.30777990818,85713,2.8640350877193,0.398858394936582,1.73700605509083,0.505900636705042,4.97439770194354,1.86527557310804,0.756093257941304,0.921178132258564,2
208,612,311.202596568478,1535.12401235104,76063.5,2.94230769230769,0.405601207584327,1.67354907412885,0.508500974785095,4.93287661889171,1.87210245408663,0.7667498298934,0.920446517682279,2
228,638,323.161962393886,1569.30778038502,82022,2.79824561403509,0.418527465031852,1.7734754090366,0.506523452028035,4.8561030164567,1.81213369559471,0.791397309970861,0.927208623888299,2
207,631,316.978157281674,1538.88137257099,78913,3.04830917874396,0.418743551954935,1.6552025648499,0.502342563045443,4.85484989176559,1.83637395294868,0.796127964810686,0.928017832444396,2
263,567,323.819264322259,1544.24385166168,82356,2.15589353612167,0.433983629087053,1.81068774588372,0.571109813619504,4.76884491382477,1.86053476103817,0.706484861222512,0.902039550168398,2
275,572,335.013665406484,1565.59918916225,88148.5,2.08,0.45192213660156,1.78448867536033,0.585688226235112,4.67323978340602,1.84840518200975,0.721594164933938,0.901486377580434,2
277,561,325.443996578554,1551.05503547192,83184.5,2.02527075812274,0.434508081689212,1.86810042736327,0.580114075897602,4.76596603955952,1.85090099698319,0.70078136517765,0.893440039323155,2
230,647,331.219170479331,1629.44991457462,86163,2.81304347826087,0.407801335845999,1.72707542680733,0.511930711714576,4.91955194566948,1.85798165857996,0.755941779770313,0.923694007032902,2
275,537,314.985584247824,1501.15554440022,77924,1.95272727272727,0.43453995239715,1.89511575381141,0.58656533379483,4.76579125989188,1.84871372463081,0.704840555196259,0.888861093091669,2
293,583,341.009551332147,1646.26823759079,91332,1.98976109215017,0.423478760904834,1.87030832566899,0.584922043451366,4.82763087180309,1.87930164108538,0.697236080203678,0.883392241316362,2
273,550,327.737335733058,1532.32711267471,84361,2.01465201465202,0.451490494451127,1.77985087896066,0.595886064969196,4.67547314756593,1.86187984529127,0.719303555974301,0.894977804072845,2
250,552,315.771824402712,1477.37379789352,78313.5,2.208,0.450884923114349,1.76214828860924,0.572050406526652,4.67861184476482,1.84211196744828,0.736181353287334,0.904908315518272,2
252,557,311.877959754289,1498.44486439228,76394,2.21031746031746,0.427550657983045,1.83736942691834,0.559924523795851,4.80458723525324,1.85221862100406,0.71374915912998,0.902249017689748,2
271,519,306.372087269138,1450.54536783695,73720.5,1.91512915129151,0.440286635543377,1.90786823203858,0.590312306876953,4.73458721636966,1.8361333770088,0.713095249610664,0.891751542630839,2
262,530,310.539090129518,1479.8002024889,75739.5,2.02290076335878,0.434636438121144,1.83338944672199,0.585922811565128,4.76526224724788,1.86843459910215,0.698288380069055,0.890682763187736,2
246,634,327.414727019078,1592.68036293984,84195,2.57723577235772,0.417098775087797,1.85241403883841,0.516427014225674,4.86441272034484,1.80986404879527,0.757183326588426,0.929193055785611,2
241,623,315.818190730278,1572.03570210934,78336.5,2.5850622406639,0.39833568806129,1.91664166767726,0.506931285281345,4.97766040161988,1.81948576633025,0.734974292576747,0.920766384555343,2
239,634,319.647134143472,1613.34940898418,80247.5,2.65271966527197,0.387422203444108,1.88823327829527,0.504175290447117,5.04728257084901,1.84805201487306,0.72766387682375,0.916250309811958,2
189,659,316.307645822096,1554.10468137264,78579.5,3.48677248677249,0.408844902945607,1.58503171946882,0.479981253144304,4.91326941317989,1.83267061482623,0.852327700284183,0.946250524949379,2
253,610,315.538881786699,1574.07733035088,78198,2.41106719367589,0.3966006129162,1.97357988695363,0.517276855388031,4.98853682131934,1.82395982659429,0.719323340431697,0.917121710141656,2
248,612,325.79786872633,1577.49154353142,83365.5,2.46774193548387,0.420980659080889,1.8206092448315,0.532349458703154,4.84193328120421,1.83429249247839,0.739291795253804,0.917835190484027,2
280,611,336.05814136614,1606.01845657826,88699,2.18214285714286,0.432143040979315,1.92877033562949,0.550013324658166,4.77898987969608,1.80248985025618,0.746646576288022,0.915739916225063,2
195,646,310.282728419384,1545.78591895104,75614.5,3.31282051282051,0.397663980214321,1.66595031376257,0.480313821082637,4.98186259617301,1.83803319732584,0.797650757148207,0.938793483891507,2
216,672,325.432259420841,1608.27120232582,83178.5,3.11111111111111,0.404112586480156,1.74506633324717,0.484274195566728,4.94195383453379,1.81111621883538,0.801342016782435,0.942587674244322,2
201,646,320.321586178328,1576.5554703474,80586.5,3.21393034825871,0.407430602829296,1.61126243229325,0.495853848573264,4.92178965881403,1.86134057892256,0.779181915310202,0.933959922791304,2
221,641,321.768156938633,1559.20013475418,81316,2.90045248868778,0.420322021289293,1.74210487480939,0.501978403960425,4.84572541170241,1.80881686166378,0.807210855991344,0.939059420771608,2
213,603,310.883307274586,1491.98693048954,75907.5,2.83098591549296,0.428513505952268,1.69204624049007,0.515561040256361,4.79918636857447,1.82841535599208,0.807780101201973,0.936845117014654,2
206,604,301.548644808965,1499.24176418781,71417.5,2.93203883495146,0.399274122495719,1.7422060419365,0.499252723193651,4.97180733522315,1.85091575825656,0.787894333294721,0.929697939581723,2
278,603,337.88126692543,1625.90070772171,89664,2.16906474820144,0.426225994824817,1.86957976445396,0.560333775995738,4.8120475056717,1.84551726188616,0.712017438328589,0.8973801305598,2
162,627,309.213982530083,1458.70771229267,75094.5,3.87037037037037,0.44348755344923,1.35261570421269,0.493164246459463,4.7174700844932,1.84880571900212,0.905877172877185,0.950486420433235,2
269,592,338.12141100659,1621.80020070076,89791.5,2.20074349442379,0.428993183038511,1.77353090214553,0.571151032105726,4.79650252219358,1.88362392648172,0.72376311844078,0.890021087645983,2
309,643,379.740246087109,1739.68245077133,113256.5,2.08090614886731,0.470254581488631,1.75430990715765,0.590575810399858,4.58124328062995,1.82739753232283,0.749041017975953,0.90748613988565,2
315,627,360.945549821488,1763.84183120728,102323,1.99047619047619,0.413298522306968,1.93021119396421,0.575670733367604,4.88672552433356,1.87244355754488,0.709620372553643,0.879720412719487,2
281,578,340.118825495863,1584.42761766911,90855.5,2.05693950177936,0.454795625861527,1.78765182074833,0.588440874560317,4.65845316077153,1.84450246527253,0.722365334923474,0.901259558460894,2
274,563,329.620974288133,1534.28548359871,85333.5,2.05474452554745,0.455530091261203,1.80775428172992,0.585472423247128,4.65469616098379,1.83307704133657,0.727623489686809,0.903327483962634,2
289,560,336.387600929713,1555.98396611214,88873,1.93771626297578,0.461285145670466,1.82102550830961,0.600692144517345,4.62556872432778,1.83272551956671,0.731125032392345,0.893246387455767,2
301,538,327.610079275994,1517.25604474545,84295.5,1.78737541528239,0.460146901822533,1.92107526499042,0.608940667799245,4.63128621713509,1.80841006525083,0.720329677372493,0.891513649337158,2
267,532,314.108212151959,1470.34435725212,77490.5,1.99250936329588,0.45042263693529,1.83305050296488,0.590428970210449,4.6810121492169,1.84023073498388,0.733617033362366,0.896002623672485,2
288,566,337.835102039867,1581.05503356457,89639.5,1.96527777777778,0.450625034274408,1.81848403884448,0.596881805724147,4.67996079749578,1.85135249831917,0.726487691216695,0.890856600721182,2
287,558,327.294153044633,1593.15553760529,84133,1.94425087108014,0.416543041969637,1.90348614693402,0.58654866137031,4.86765657982295,1.88539116876365,0.692062499742943,0.876611803868138,2
238,573,303.737371642708,1505.61643588543,72458,2.40756302521008,0.401668257583344,1.88211101603688,0.530082673023923,4.95696801398715,1.8564937557157,0.701853968499971,0.905335725732242,2
273,541,326.23625418462,1533.01340472698,83590,1.98168498168498,0.446963731952027,1.76687402799378,0.603024499417043,4.69908964764975,1.88330885101595,0.711794985332374,0.885013552396763,2
273,548,320.004432569949,1492.30272686482,80427,2.00732600732601,0.453834877159712,1.8601216009549,0.58394969447071,4.6633814253139,1.81766470994496,0.726820054945055,0.903578484154462,2
278,551,331.593758391558,1515.21441483498,86358,1.98201438848921,0.472676763535627,1.77375576090229,0.601803554249652,4.56949015622228,1.82776165842579,0.744802604627094,0.899098033730779,2
273,569,328.781691595264,1552.62862706184,84899.5,2.08424908424908,0.442567805315935,1.82965741847714,0.577823711063732,4.72236948331405,1.84397699175991,0.717374680495997,0.900900325325247,2
206,597,305.900033476614,1480.0701905489,73493.5,2.89805825242718,0.421593756689939,1.67337247511685,0.512395365957478,4.83841133891882,1.84317582882802,0.766951385591518,0.932604607805211,2
218,601,309.474315242031,1494.79811346531,75221,2.75688073394495,0.423042387606243,1.74177423857699,0.514932304895226,4.8301201096326,1.82515032169146,0.772872753052868,0.93094311296828,2
187,584,300.136132096775,1436.77372705936,70750,3.12299465240642,0.430684807799474,1.54357597173145,0.513931733042423,4.78707350901722,1.86351974975274,0.798298467718277,0.936455516217158,2
186,589,298.62741724936,1450.61434817314,70040.5,3.16666666666667,0.418268505076744,1.56415216910216,0.507007499574465,4.85760604814745,1.87176044925567,0.800842685387927,0.930781906151211,2
217,562,310.204752466298,1457.52603399754,75576.5,2.58986175115207,0.447058130903985,1.61364974562199,0.551965751719391,4.69859350125814,1.87102186649234,0.772438075867602,0.91707560953066,2
227,546,298.953407713255,1403.09962630272,70193.5,2.40528634361234,0.448053365598232,1.76571904806001,0.54753371376054,4.69337224497712,1.81513535097376,0.769239620604818,0.925917355990064,2
241,557,300.13188985998,1460.98901963234,70748,2.31120331950207,0.416514502265357,1.89739639283089,0.538836427037666,4.86782334364379,1.83081330780995,0.732206617472031,0.903739834401492,2
223,587,313.754344417323,1466.1706969738,77316,2.6322869955157,0.451970584461168,1.69306482487454,0.534504845685388,4.67298930855171,1.81008728021457,0.795558962591771,0.933991363329289,2
210,589,311.462289102781,1465.78591871262,76190.5,2.80476190476191,0.445625051241048,1.62343074267789,0.528798453485197,4.70614250904999,1.83452555533494,0.796338684727623,0.934789159361791,2
227,607,319.161803067021,1507.62653934956,80004,2.67400881057269,0.442317393166704,1.72227638618069,0.525801981988503,4.72370604772203,1.80770568267333,0.786430814750739,0.932876960483576,2
220,592,313.428514487457,1475.9280564785,77155.5,2.69090909090909,0.445088503828305,1.68801964863166,0.529440058255839,4.70897824625834,1.81764538975185,0.792679919864386,0.93437827358689,2
197,613,314.202442034002,1495.74429011345,77537,3.11167512690355,0.435516035716655,1.5574628886854,0.512565158293641,4.76044769235621,1.84659788902895,0.809181655473981,0.938211048167202,2
204,583,298.274392444892,1429.6021540165,69875,2.8578431372549,0.429636625851582,1.7020679785331,0.511619884125029,4.79290944924353,1.81652116139326,0.809089593284122,0.936811106893723,2
223,600,324.73999644745,1526.73923909664,82825,2.69058295964126,0.446520675719242,1.61545427105343,0.541233327412417,4.70142038491924,1.85509020546372,0.766436866700597,0.929244321445282,2
235,591,324.653727458536,1517.56766355038,82781,2.51489361702128,0.451694086017755,1.67774006112514,0.54932948808551,4.67441934343476,1.83724898734913,0.772949882116763,0.927055371392651,2
214,587,308.627688877128,1507.91081154347,74810,2.74299065420561,0.41344544218938,1.67916054003476,0.52577119059136,4.88585718614443,1.88253534524777,0.744122664359001,0.9222768068705,2
228,595,327.422504460454,1525.91080975533,84199,2.60964912280702,0.454421110145813,1.61118303067732,0.550289923462948,4.66037242085669,1.85408360845119,0.776646819814876,0.92645398398577,2
265,589,344.231479487746,1586.93014264107,93066,2.22264150943396,0.464392603032853,1.67714310274429,0.58443375125254,4.61006688000351,1.85823201714411,0.74682823095133,0.906230130046693,2
268,550,325.924856120283,1514.97177422047,83430.5,2.05223880597015,0.456799507913008,1.76673998118194,0.592590647491423,4.64822410985852,1.85204373376585,0.716516802789444,0.900527032721035,2
272,542,322.825907566122,1475.03065133095,81851.5,1.99264705882353,0.472753133873905,1.80111543465911,0.595619755657051,4.56912105491047,1.81207696723704,0.744818894485165,0.903724780226605,2
261,540,318.161908695639,1488.20222210884,79503.5,2.06896551724138,0.451099364012384,1.77275214298742,0.589188719806739,4.67749966741773,1.8579303646802,0.724758766232286,0.897377318127167,2
248,517,297.936975450013,1403.53317534924,69717,2.08467741935484,0.444736925716529,1.83909233042156,0.576280416731165,4.71083917405451,1.83468388934541,0.722223948783292,0.901906654141537,2
263,565,328.76426443934,1514.74637806416,84890.5,2.14828897338403,0.464931648458015,1.75043143814679,0.581883653874938,4.60739363095724,1.82940383824173,0.754548686725034,0.908578437419564,2
260,614,328.014991255431,1568.42047798634,84504,2.36153846153846,0.431680193630177,1.88914134242166,0.534226370122851,4.78155120893539,1.79453143934363,0.751594282817322,0.917975925025463,2
233,669,328.631594134718,1638.73923647404,84822,2.87124463519313,0.396916056679469,1.83769540920988,0.491228092877007,4.98655414062915,1.81678407591357,0.776505806262616,0.931038903850871,2
189,634,310.265288131378,1529.5432792902,75606,3.35449735449735,0.406108973384544,1.58487421633204,0.489377426074728,4.9297918194527,1.85849730168919,0.809845916547502,0.936336351008904,2
248,560,310.864876732772,1461.69255590439,75898.5,2.25806451612903,0.446406990229534,1.82981218337648,0.555115851308522,4.70201899702197,1.80902544047573,0.758529882070758,0.911136613417965,2
246,554,315.251247870767,1440.52098214626,78055.5,2.2520325203252,0.472687586432502,1.74598843130849,0.569045573773947,4.56943784323032,1.80065122768283,0.789867538276278,0.913909742833225,2
275,546,326.701333293624,1525.11390888691,83828.5,1.98545454545455,0.452894446708882,1.79115694543025,0.598354090281363,4.66822064517321,1.85762960887565,0.727122510582194,0.890880709403127,2
269,545,324.887972812656,1527.11390912533,82900.5,2.02602230483271,0.446708430128398,1.76844530491372,0.596124720757168,4.70043226255693,1.87606131342178,0.72067024536544,0.885569456362338,2
253,523,310.291961116185,1443.9595811367,75619,2.06719367588933,0.45575424278719,1.74981155529695,0.593292468673395,4.65355137123913,1.860772656104,0.723602558765974,0.895656214829565,2
264,524,311.030712292541,1434.06008684635,75979.5,1.98484848484849,0.464271044030198,1.82070163662567,0.593570061626986,4.61067036202374,1.81987320665781,0.745050451563557,0.898218637211068,2
254,494,293.747245002744,1380.70475041866,67770,1.94488188976378,0.446730610146354,1.85149771285229,0.594630050612842,4.70031557370271,1.84586196580035,0.715579184110911,0.892019311029379,2
269,539,325.470403635839,1545.07228052616,83198,2.00371747211896,0.437950622722399,1.74272218082165,0.603841194129572,4.74719748175599,1.91221816896802,0.725577663531433,0.87127052722721,2
272,522,312.088137316377,1433.87631988525,76497,1.91911764705882,0.467553037318802,1.85607278716812,0.59786999485896,4.59445954022813,1.8058895716439,0.75354252756941,0.900504740817903,2
255,516,304.5066607894,1421.63368058205,72825.5,2.02352941176471,0.452812003648041,1.80678471139917,0.590129187576356,4.66864559512957,1.84388285419202,0.720937484532,0.899307004418329,2
220,677,327.994611957393,1632.55547118187,84493.5,3.07727272727273,0.398379764915393,1.76273914561475,0.484482440114317,4.97738502909903,1.82001724769439,0.794731792657807,0.934994958342479,2
253,514,298.759560825753,1400.26109945774,70102.5,2.03162055335968,0.449288520507344,1.85502656823936,0.581244281762165,4.68691644741847,1.82563376722,0.732718749510058,0.900075919378921,2
259,491,292.120564403583,1366.66311764717,67021.5,1.8957528957529,0.450921620537183,1.8974358974359,0.594950233001187,4.67842146080151,1.82221749019623,0.723094932406918,0.895645394070399,2
263,515,303.650377064337,1416.26109802723,72416.5,1.95817490494297,0.453691604452964,1.87036103650411,0.589612382649198,4.66411769917597,1.82038701545916,0.732908599593146,0.895959516860928,2
210,691,335.271054472943,1663.62654030323,88284,3.29047619047619,0.400848428922348,1.64367269267364,0.485196895040438,4.96203450345126,1.84642235327773,0.80597791603712,0.933973585661036,2
239,637,315.533837837305,1613.75142872334,78195.5,2.6652719665272,0.3773274020655,1.9469534691894,0.495343544485565,5.11435299549526,1.84218199625952,0.7441308299154,0.913583627654388,2
228,649,326.99447048431,1634.68036293984,83979,2.84649122807018,0.394925222727297,1.76201193155432,0.503843560068274,4.99910705070553,1.86394568180141,0.75730440428525,0.917080362419763,2
235,625,317.772489453384,1560.05294668675,79309,2.65957446808511,0.409499769534623,1.85193357626499,0.508435983125414,4.90933922370142,1.81401505428691,0.76025824757833,0.924705729959022,2
205,632,317.530990122634,1545.46715867519,79188.5,3.08292682926829,0.416631804024353,1.63609615032486,0.502422452725687,4.8671380329785,1.84643627081863,0.792848310697498,0.928226833287893,2
225,642,321.329619332743,1565.78592145443,81094.5,2.85333333333333,0.415658338006526,1.78125520226403,0.500513425751937,4.87283408453245,1.80598145496474,0.800858191083306,0.940274625825289,2
203,654,323.23976689183,1601.52603530884,82061.5,3.22167487684729,0.402051150108113,1.61783540393485,0.494250408091483,4.95460707297434,1.8687585009438,0.782193648009761,0.932435250917474,2
234,629,321.928375920496,1593.44991457462,81397,2.68803418803419,0.402848200648401,1.8082484612455,0.511809818633539,4.9497032065547,1.84640778050362,0.727505921258435,0.920902387814283,2
207,656,325.312907612847,1605.66817045212,83117.5,3.16908212560387,0.40512658152687,1.63373537462027,0.49590382258056,4.93576532893989,1.86056566680431,0.790672786510975,0.929885076810973,2
221,620,319.693934092338,1569.44991397858,80271,2.80542986425339,0.409518585288588,1.70696764709546,0.515635377568287,4.90922644007774,1.86617112244777,0.743163985649809,0.91938933604165,2
