lbp13,lbp14,lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,Class
9208,14060,7729,11583,6725,10547,8266,10426,11547,11392,17552,13526,4
10496,15928,8719,13148,7287,11745,8728,11212,12033,11417,17571,12309,4
11119,17112,9059,13472,7223,12154,8847,11300,12179,11292,18259,11894,4
13282,23107,10240,17564,8087,14962,10064,12371,14046,11371,19396,10360,4
10420,16472,8785,13545,7113,12264,8958,11353,12403,11688,18692,12327,4
8773,13605,7374,11031,6645,10386,8263,10397,11792,11461,17226,13495,4
12524,17728,9779,12890,6986,11914,8462,11081,11961,11321,17600,11876,4
11521,15271,9352,12130,7462,11496,8337,10895,11723,11617,16833,12582,4
14253,19842,10361,15273,7607,13775,9208,12039,12776,11112,18784,10367,4
11944,16810,9287,13469,7584,12564,8946,11924,12322,11607,18291,11805,4
11288,15835,8929,12147,6636,11343,8172,10798,11818,11373,17756,12515,4
11270,14906,8825,11779,7093,10903,8145,10656,11577,11393,16739,12822,4
8912,15525,7200,13379,6529,12962,9058,11831,13160,11682,18922,12112,4
9852,15344,7519,12627,6468,12113,8790,11444,12680,11640,18898,12198,4
10756,17368,8480,14043,6688,12725,8667,11665,12767,11346,19082,11474,4
11275,15341,8539,11892,6869,11288,8191,10924,11808,11452,17813,12569,4
9309,14595,7734,12689,6553,12029,8802,11273,12633,11537,18882,12247,4
9304,14861,7585,12393,6861,11392,8739,10700,12235,11655,18123,12889,4
8968,14436,7032,11572,6072,11335,8367,10726,12153,11449,18160,12699,4
12327,17225,9774,13895,7473,12940,8998,11832,12627,11272,18348,11222,4
13559,19017,9694,15152,7398,14064,9684,12524,13182,11134,18966,10680,4
11487,16065,8742,12289,6484,11392,8148,10964,11775,11342,17879,12451,4
10738,15227,8300,12274,6880,11629,8742,11202,12201,11395,17997,12064,4
11336,16592,8368,12980,6424,12433,8463,11445,12523,11260,19013,11739,4
10327,14797,8146,11552,6550,10913,8192,10654,11763,11330,17508,12952,4
11451,17090,8447,13542,6548,12940,8764,11544,12617,11252,18465,11340,4
12436,16528,9528,12566,7089,11557,8273,10796,11827,11165,18110,12310,4
9809,15308,7634,12784,6646,12382,8768,11665,12911,11505,18718,12251,4
9488,15445,7415,13396,6413,12717,8529,11631,12704,11354,19021,11637,4
10977,17227,8073,13879,6516,13147,8646,11877,13180,11395,19544,11063,4
9663,15888,7740,12935,6471,12302,8914,11545,12581,11580,18766,12233,4
8642,14001,7174,12119,6357,11701,8453,11337,12587,11809,18598,12650,4
9843,15598,7899,13226,6827,12287,8665,11327,12508,11358,18445,12010,4
9408,15595,7525,13630,6235,13115,8758,11875,12948,11469,19353,11536,4
10083,15201,8032,11739,6738,10893,8249,10585,11789,11462,17829,13464,4
10390,17747,7974,14699,6457,13812,9109,12264,13321,11191,19533,10845,4
8920,14552,7339,12315,6532,11823,8670,11131,12406,11519,18387,12330,4
11780,16012,9205,12203,7213,11325,8371,11092,11965,11119,17200,12345,4
8645,14409,7137,12077,6379,11947,8809,11281,12627,11678,18606,12696,4
9623,16266,7370,14000,6696,13192,9296,11960,13107,11679,19207,11708,4
9050,14904,7291,12617,6582,12227,8806,11433,12617,11752,18545,12766,4
10730,15571,8488,12878,6820,11884,8516,11163,12201,11520,18192,12384,4
16639,25986,10451,19358,6756,17562,9883,13618,14344,10645,21270,7694,4
11087,16633,8303,13491,6550,12788,8606,11620,12590,11282,18811,11540,4
14059,20378,9709,15701,7048,14496,9432,12506,13598,11112,19764,9774,4
9911,14434,7499,12271,6265,11682,8434,11193,12112,11226,18583,12442,4
11768,15389,9408,11825,7372,10828,8238,10441,11414,11239,16742,12962,4
11348,16528,8766,13217,6931,12178,8738,11332,12325,11118,18325,11651,4
11243,18513,9009,14615,6538,13364,8594,11789,13162,11187,19928,10950,4
11833,16597,8579,12834,6572,12280,8416,11500,12396,11287,18962,11478,4
13877,19589,9969,15696,7414,14422,9313,12412,13215,10985,19529,9925,4
14345,19925,10478,15700,7528,14305,9238,12557,12980,10960,19299,10170,4
13639,18856,9666,14682,7101,13792,8666,12134,12651,10916,19012,10503,4
13917,18837,10092,15006,7258,13670,9057,11949,12676,10849,19063,10569,4
13378,17924,10160,13910,7133,12765,8552,11495,12250,10840,18544,10776,4
11002,17971,8448,14612,6732,13455,8829,11770,12935,11246,19087,10881,4
10628,16682,8181,14573,6703,13285,8886,11687,12709,10970,19191,11069,4
9964,16451,7815,13994,6420,13072,8847,11731,12907,11364,18905,11320,4
13467,18935,10195,13671,7140,12427,8700,11200,12297,11179,18414,11555,4
11442,15804,8687,12996,7082,12435,8590,11208,12249,11096,18538,11540,4
13248,18541,9805,14534,7160,13668,8832,12146,12748,11049,18562,10309,4
14393,18960,10836,14381,7727,13369,8730,11667,12151,11033,17835,10875,4
14495,19040,10376,14644,7431,13325,8849,11908,12262,10857,18433,10734,4
11440,17234,9052,13230,6867,12006,8852,11091,12154,11518,18146,12380,4
9770,14961,7923,12873,6998,11952,8947,11200,12163,11532,17904,12443,4
10097,16083,7908,13732,6840,12814,9060,11790,12648,11423,18564,11459,4
10026,16904,8156,14344,7021,13186,9049,11599,12966,11396,18676,11634,4
12124,16931,9698,13722,7461,12323,8773,11015,12040,10988,17509,12144,4
13393,18572,9528,14673,7623,13493,9479,11911,12832,11365,18370,11255,4
11206,15276,8640,11636,6414,10695,7935,10347,11868,11020,18125,12777,4
12916,18024,9704,14364,7271,13135,8896,11539,12519,11398,18940,11112,4
10474,14980,8286,12320,6783,11764,8489,11352,12032,11301,17990,12468,4
10342,16641,8155,13872,7176,12527,9357,11633,12742,11568,18477,12069,4
10161,16688,7845,13785,6648,12890,9174,11761,12698,11104,18668,11409,4
11794,16429,9098,13082,7131,12367,8693,11277,11895,11207,17906,12000,4
12002,16226,9162,13295,7448,12173,8742,11267,11802,11301,17703,12284,4
12127,17655,9551,13944,7166,12908,9065,11742,12427,11262,18482,11450,4
11883,17929,9513,15196,7562,14324,9405,12513,13055,11453,19046,10458,4
11490,17120,8749,13693,6841,12421,8921,11651,12528,11273,18465,11800,4
12805,19788,9497,15474,7771,14215,9694,12341,13189,11413,19284,10904,4
10721,15558,8566,12360,6615,11384,8377,11113,12183,11335,18251,12443,4
12322,17988,9168,13988,6749,13346,8717,11766,12759,11104,19065,11028,4
12886,19402,9514,15175,6935,13905,8947,12175,12933,10959,19271,10425,4
11322,16579,9017,13364,7144,12601,8838,11456,12336,11307,18565,11769,4
11873,16799,9378,13351,7406,12435,8650,11334,12273,11264,18401,11814,4
12818,18633,9799,13886,7184,12621,8746,11586,12234,10875,18567,11434,4
15275,23181,11887,18756,8547,15767,10098,12832,13445,10774,19270,9575,4
12045,18310,9236,14505,7012,13300,8838,11925,12789,11326,18835,10968,4
12621,18393,9207,14831,6670,13343,8910,11734,12886,10968,19214,10717,4
10187,16390,7915,13998,7233,13429,9366,12038,13112,11364,19301,11224,4
11358,18429,8531,14876,6956,13582,9124,11976,13207,11371,19657,10838,4
15797,22625,10325,16191,6865,15006,9176,12830,13982,10786,20576,8972,4
10259,16772,7826,14155,6640,13542,9224,12034,13123,11394,19601,11233,4
10416,16375,8218,14311,6991,13096,9209,11813,12877,11239,19485,11410,4
10530,15986,8245,12807,6615,11873,8683,11058,12318,11379,18483,12203,4
10150,16016,8434,13284,6564,12195,8595,11239,12620,11391,18840,11898,4
10072,15606,8039,12936,6497,12279,8594,11355,12602,11429,18412,12160,4
10738,16672,8303,13913,6846,13029,8954,11739,12871,11295,18992,11186,4
10979,15394,8454,12324,6668,11932,8305,11385,12261,11404,18668,12080,4
10867,16541,8513,13147,6385,12483,8363,11389,12249,11073,18795,11437,4
10851,16259,8110,13339,6351,12568,8770,11635,12699,11271,19186,11613,4
12611,18620,9512,14356,6793,13417,8702,12030,13062,10964,19347,10455,4
13058,18011,9336,13928,6593,13111,8359,11725,12678,10714,19319,10331,4
12478,18834,9174,14464,6751,13301,8711,11851,12930,11141,19652,10867,4
10725,15961,8449,12647,6814,11869,8412,10845,12078,11049,18075,12458,4
12140,18205,8929,13366,6637,12380,8376,11386,12739,11108,18880,11807,4
13418,20053,9563,15341,6956,14018,8921,12161,13366,10766,19573,10164,4
11070,15233,8559,11738,6330,11304,8112,10465,11806,11234,18099,12580,4
9537,15217,7713,12654,6601,11991,8677,11220,12661,11505,18666,12083,4
10575,16717,7938,13750,6387,13073,8865,11840,13051,11062,19485,11134,4
9229,13537,7935,11145,6894,10415,8155,10188,11586,11583,17040,13581,4
10584,17425,8401,14376,6464,13420,8913,11948,13181,11044,19699,10845,4
10011,16374,8348,13746,6718,13029,8794,12010,12873,11339,19003,11398,4
15335,21233,10883,14899,6885,13764,8902,12172,13130,10829,19496,10130,4
10364,15906,8156,12919,6408,12199,8352,11228,12288,11077,19100,12120,4
9838,14585,8211,11488,6789,10880,8578,10713,12126,11689,17544,13286,4
11825,16724,8798,13134,6074,12458,8250,11328,12468,10923,18852,11208,4
9298,14198,7963,11270,6944,10650,8529,10448,11936,11935,17052,13370,4
8944,13207,7487,11298,6791,10564,8277,10478,11816,11680,17271,13039,4
13374,22212,9992,16896,6722,15006,9063,12344,13770,10826,20544,9479,4
10117,15398,7999,12583,6530,11846,8277,10931,12259,11148,18694,12292,4
13397,19829,9961,15286,7328,13788,9033,11920,12969,10922,19070,10608,4
12124,16928,9126,12725,6463,11784,8085,10853,11816,10940,18694,11970,4
11853,16712,8637,13165,6281,12502,8376,11416,12641,10758,19153,11252,4
13325,17331,10153,12697,7002,11824,8176,10820,11765,11087,17940,11840,4
12017,16989,8336,12606,5754,12248,8134,11527,12442,11284,19840,11568,4
9448,13918,7831,11460,6711,10813,8490,10582,11724,11467,17177,12885,4
9879,16431,7881,13566,6280,12715,8366,11516,12948,11136,19590,11650,4
10425,16423,8397,13114,6533,12276,8327,11006,12311,11213,18906,11745,4
11748,17545,9023,13188,6162,12098,8181,11302,12317,10777,19062,11557,4
12809,17489,9702,13651,7213,12560,8685,11671,12301,11240,18169,11443,4
12719,17215,9836,13188,7149,11890,8312,11015,11795,11086,17600,11900,4
11435,16181,8480,12479,6384,11936,8145,11228,12243,11044,18842,11769,4
12492,16885,8806,12339,6018,12129,7950,11233,12121,10908,19162,11761,4
9499,14064,7666,11136,6566,10583,8065,10419,11650,11342,17646,13264,4
11032,17731,8540,14556,6706,13311,9030,11879,13061,10911,19258,10625,4
9433,13792,7729,11411,6587,10435,8064,10384,11619,11540,17461,13259,4
10398,16289,8205,13663,6448,12666,8332,11374,12264,11109,18742,11308,4
10173,14108,8478,11551,6890,10947,8166,10675,11509,11237,17275,12907,4
11489,17868,8986,14543,7292,13451,9249,11818,12734,11202,18383,10824,4
10169,15270,8106,12397,6945,11695,8342,11077,11830,11530,18080,12547,4
10917,17099,8218,14283,6637,13943,9111,12240,13323,11358,19581,10478,4
15336,21423,10918,15288,8164,14029,10180,12628,14103,11345,18291,10578,4
12341,17452,9112,13114,7333,12241,9429,11822,13258,11652,17915,11549,4
13445,18399,10578,12656,7655,11361,8987,10857,12334,11658,16594,12306,4
11315,15703,8918,11697,7635,10879,9122,10777,11980,11431,16079,12644,4
17710,26347,11853,19221,8393,16197,10653,12875,14087,10671,19365,8649,4
18864,26509,10885,15534,5775,14511,8455,11667,13528,10118,21397,8779,4
14426,20987,10121,16177,7954,14790,10429,12806,14148,11274,18643,10081,4
11228,15883,8300,11760,6511,11401,8572,11120,12472,11468,17842,12372,4
14257,22786,10784,17253,8521,14834,10975,13220,14656,11443,18805,10136,4
8864,14288,7399,11870,6892,11408,9048,11028,12756,11554,17788,12562,4
11041,15443,8685,12232,7315,11324,8912,10907,12203,11414,17029,12190,4
13128,17653,9831,13021,7548,12080,9257,11171,12353,11286,17267,11863,4
16645,23822,9833,15745,5814,14516,9029,11955,14090,10540,21220,9131,4
13090,18595,9985,14382,8623,13185,10519,12528,13759,11725,17514,11343,4
11884,16174,9366,11846,7492,10838,8807,10536,11860,11577,16516,12553,4
12140,17603,9843,13975,8473,12555,9940,11892,13226,12173,17421,11866,4
11263,16778,9438,12634,7537,11444,8987,10859,12310,11518,17212,12532,4
9152,13768,7771,11378,7074,10890,8720,10455,11821,11612,16746,13063,4
10004,15692,8250,12563,7113,11900,9067,11228,12768,11884,17369,12508,4
11955,16361,9517,12479,7727,11541,9101,10901,12086,11544,16713,12464,4
12297,17119,9751,13413,7909,12088,9165,11358,12664,11649,17527,11849,4
12087,16318,9082,12855,8137,12007,9685,11540,12569,12093,17075,12112,4
14046,18273,10905,12973,8457,11701,9481,11400,12594,11847,16696,12275,4
11589,15667,9380,11808,7512,10973,8962,10770,12069,11726,16835,13010,4
10633,14219,8561,11237,7341,10641,8909,10632,11661,11620,16105,12626,4
10580,16160,8625,13275,7771,12108,9705,11560,13124,11980,17476,11927,4
13849,22278,10270,17357,7999,15757,10776,13439,14900,11524,19617,9340,4
12365,18255,9806,13654,7815,12157,9509,11226,12599,11445,17539,11984,4
15080,23248,10505,17208,7637,15236,10116,12821,14087,11049,19578,10001,4
10024,16211,8352,13030,7112,12078,9364,11622,13164,11572,17887,11861,4
11432,18854,8581,15698,7431,14626,10010,12783,14311,11630,19514,10446,4
14515,21948,10205,16675,7627,15198,10255,12951,14094,11303,19295,9852,4
10691,14998,8476,12191,7101,11731,8955,11090,12231,11806,17670,12571,4
20661,29236,13521,19508,7934,16349,10174,12985,14246,10212,19487,8315,4
9692,13778,8289,11186,7198,10493,8594,10534,11834,11578,16475,13283,4
11447,16668,8841,12605,6885,11871,8841,11342,12762,11530,17616,11766,4
11279,15571,9254,12216,7486,11203,8967,10851,12051,11561,16850,12567,4
12255,17285,9887,13697,7770,12703,9623,11822,13019,11550,17692,11328,4
10872,16260,8604,12788,7233,11929,9149,11382,12711,11644,17393,12423,4
9983,14815,8225,11408,6910,10742,8702,10638,12142,11603,16921,12963,4
12473,18141,9595,14084,7808,12823,9682,11972,13263,11536,17885,11397,4
10872,14857,8720,11351,6923,10493,8486,10256,11626,11592,16443,13121,4
10953,16781,8817,13449,7298,12070,9504,11529,12942,11687,17540,11658,4
10330,15572,8661,11404,7079,10650,8614,10146,11841,11690,16536,13037,4
13072,17426,9938,12472,7608,11135,9355,10930,12507,11672,17118,12090,4
10472,16449,8980,13995,7904,12591,9728,11944,13094,11939,17683,11910,4
10484,14998,8997,11701,7398,10577,8629,10229,11657,11649,16327,13123,4
19357,27800,12431,19255,7926,16492,10473,13342,14834,10544,20099,8194,4
14767,18756,11346,12600,8267,10781,9207,10532,11817,11329,15919,12767,4
18134,22450,11798,16571,8220,14856,10168,12805,13157,11748,18820,10080,4
13169,17462,10032,12781,7975,11611,9119,11164,12365,11452,16803,12475,4
10638,15361,8340,13418,6887,12661,8885,11838,12666,11200,18406,11936,3
10407,16097,7637,13384,5851,12733,8296,11646,12844,11148,19179,11478,3
10041,16813,7422,13861,6196,13293,8888,11918,13013,11406,19769,11213,3
9013,13846,7367,11067,5899,10477,7762,10481,11639,11369,18191,12819,3
10415,16336,7644,12835,6176,12323,8388,11529,12644,11385,19420,11772,3
10742,16125,7957,13103,6095,12490,8580,11770,13021,11486,19912,11630,3
10962,14978,8192,11349,6049,11248,7894,10890,12184,11315,18660,12407,3
9656,14873,7167,12421,5443,11807,7942,11200,12498,11367,19319,11679,3
10180,14880,7748,11521,5568,11384,7728,10972,11989,11196,18943,12182,3
8504,12769,6581,10349,5080,10156,7320,10291,11650,11444,18566,13267,3
8673,12953,6476,10610,5008,10610,7540,10580,12131,11551,19077,13106,3
7977,13441,6815,11020,5758,10844,8008,10769,11928,11349,18400,12810,3
9642,14835,7378,12803,5855,11972,8278,11038,12149,10894,18355,11761,3
7869,13620,6172,12084,5416,11902,8056,11312,12712,11511,19386,11837,3
7742,12990,6316,10564,5046,10735,7399,10480,11937,11280,18926,13013,3
8163,13784,6664,11477,5344,11236,7904,10895,12219,11159,19328,12387,3
10966,15351,7933,12180,6039,11951,8274,11593,12618,11502,19213,11781,3
9505,14376,7263,11711,5878,11560,8262,11307,12763,11400,19442,12173,3
9334,14665,7075,12160,5450,12094,8147,11479,12789,11441,19654,11859,3
9182,14639,7011,12142,5508,11926,7964,11399,12787,11357,19786,11951,3
9849,14631,7407,11855,5822,11658,8106,11270,12689,11532,19155,12277,3
9232,14488,6843,11904,5275,11615,7887,11271,12686,11477,19942,12283,3
8267,12224,6645,10342,5607,9921,7399,10348,11800,11139,18654,13612,3
11014,16198,8310,13009,6361,12202,8214,11122,12318,11204,18847,11827,3
11777,16840,8659,13818,6718,12697,8486,11669,12646,11079,18489,11634,3
10059,14849,7766,12184,5960,11739,7938,11137,12082,11234,18583,12042,3
11052,15782,8286,13309,6530,12264,8594,11520,12602,11115,18675,11805,3
9698,15473,7229,12995,6400,12213,8159,11332,12422,11150,18487,11964,3
10227,18196,8050,15745,6692,14173,9430,12363,13596,11308,19480,10691,3
9899,14159,7882,11629,6316,11238,8009,10534,11741,11035,17762,12543,3
10928,16114,8143,13252,6357,12121,8470,11126,12501,11093,18414,11669,3
9679,15057,7548,13157,6031,12719,8618,11582,13008,11307,18756,11729,3
9695,15788,8122,13459,6586,12400,8843,11478,12776,11357,18263,11510,3
9378,15396,7884,13622,7348,12530,9326,11731,12863,11379,17691,12021,3
10397,16277,8449,14150,7619,13067,9695,11893,13259,11715,17943,11625,3
14745,23073,10603,18006,7598,15493,9845,12744,14093,10986,19870,9739,3
10589,16597,8159,14046,6958,12846,9013,11794,13098,11461,18232,11709,3
10239,16304,8209,13978,7022,12695,8970,11715,12961,11479,18375,11604,3
14832,24318,10505,18729,7730,16392,10199,13714,14719,10796,20283,8780,3
10549,16720,8650,14028,7252,13025,9169,11683,13137,11414,18405,11428,3
10317,15576,8016,12802,6734,12099,8866,11684,13148,11679,18275,12220,3
9981,15366,7878,13424,6585,12595,9058,11775,13279,11376,18458,11622,3
13054,19677,8871,15375,6721,14196,9350,12342,13884,11196,20096,10426,3
10693,15838,8309,13096,6766,12373,8642,11250,12640,11325,17992,11727,3
11120,16472,8665,13767,7113,12906,9257,11788,12904,11860,18375,11911,3
10148,14918,8080,12269,6258,11319,8266,11060,11944,11434,17548,12272,3
10800,16411,8448,13678,6690,12741,9105,11813,12750,11469,18334,11762,3
11298,15840,8639,12976,7281,12137,9017,11483,12587,11281,17572,12314,3
11299,15427,8219,12613,6689,11708,8575,11409,12395,11809,17851,12308,3
13617,19724,10524,15572,8068,13623,9669,12177,13067,11262,18242,10824,3
12271,18457,9820,15075,7652,13427,9407,12037,13084,11316,17965,11096,3
11314,16772,9040,14225,7523,13251,9246,11966,12939,11569,17947,11643,3
13728,21466,10606,18335,7964,16330,10314,13574,14372,11199,19824,9101,3
12802,18700,9007,14645,6550,13313,8811,11744,12982,11104,19023,10953,3
9336,14868,7600,13172,7146,12316,9064,11827,12705,11762,18076,11865,3
10430,15691,8372,12773,6880,11792,8538,11099,12426,11447,17831,12259,3
9889,15187,7717,13428,7337,12410,9371,11928,12996,11797,18029,11830,3
10788,16615,8528,14038,6820,12725,8958,11699,12759,11419,18175,11344,3
11770,16156,8925,13195,6946,11870,8503,11222,12377,11091,17872,11962,3
11354,15999,9262,13591,7672,12249,9173,11671,12464,11358,17486,11746,3
12279,20521,9402,17330,7557,15416,10283,12947,14359,11244,19415,9788,3
11089,18210,8250,15115,7106,13995,9564,12470,13542,11657,18996,11092,3
9951,16479,8009,13664,6837,12666,8855,11601,12961,11489,18607,11630,3
9638,16343,7597,14470,7267,13484,9689,12084,13399,11849,18470,11474,3
10268,15251,7717,12849,6076,11708,8037,10936,12010,10964,18532,11744,3
10012,14951,8173,12396,6598,11382,8438,11059,12198,11538,17673,12272,3
10424,15729,8157,13257,6780,11997,8645,11448,12618,11317,18034,11895,3
11893,18008,9351,15093,7331,13381,9265,12099,13245,11590,18799,11026,3
11555,17615,8724,14328,7323,13256,9399,11761,12991,11579,18274,11414,3
10477,16764,8258,14109,6820,13239,9097,12296,13381,11481,18577,11221,3
14138,24172,9984,19480,7861,17415,10473,13914,14892,10802,20202,8590,3
11553,16839,9159,13787,7011,12440,9227,11732,12646,11526,17787,11874,3
11221,16054,8946,13294,6984,12449,9018,11589,12887,11429,18377,11710,3
10483,14693,8256,11728,6474,11109,8395,10447,12051,11353,17364,12976,3
11106,15498,8659,12383,6987,11217,8428,10439,12062,11248,17255,12921,3
9196,15574,7565,12716,5984,11797,8011,11048,12091,11090,18458,12193,3
7464,13492,5968,11966,5427,12025,8022,11213,12337,10879,19154,11742,3
8082,12961,6641,10654,5680,10537,7857,10558,11857,11533,18146,13262,3
9174,13502,7199,11171,5821,11047,7952,10821,12270,11428,18491,12476,3
9621,15153,7154,11992,5625,12183,8098,11339,12603,10997,19435,11851,3
7108,13653,5561,12316,5148,12253,8109,11448,13006,11327,19942,11716,3
7335,12319,6259,10233,5675,10191,7673,10285,11656,11682,17695,13579,3
8051,11902,6568,10082,5651,9575,7443,9910,11430,11457,17481,13605,3
8172,12150,6827,9941,5863,9805,7657,10098,11428,11566,17622,13527,3
8165,13459,6655,10818,5760,10635,7945,10577,12046,11638,18315,12812,3
8550,15843,6569,13392,5298,12853,8442,11559,13312,11252,20271,11191,3
9350,15944,7506,12837,6438,11763,8254,11088,12210,10779,18203,11804,3
7774,13320,6024,11280,5208,11251,7666,10654,12162,11115,18826,12426,3
8143,12005,6837,9825,5628,9543,7399,9894,11389,11462,17577,13605,3
7793,11824,6433,9660,5522,9734,7465,9961,11606,11432,17991,13728,3
8951,12346,7104,10272,5708,10093,7359,10228,11335,11319,17853,13076,3
7756,11774,6440,9898,5305,9917,7347,10138,11544,11453,18329,13867,3
8107,12654,6441,10318,5391,10455,7542,10426,11784,11426,18463,13017,3
9431,15087,7308,12273,5930,11820,8037,10900,12060,11140,18883,11721,3
9492,15444,7757,12489,6179,11504,8022,10731,12208,11186,18391,12232,3
8669,15276,6809,12321,5729,12001,7998,11173,12401,11314,19304,12257,3
7518,13445,5987,11676,5701,11217,7962,10693,12348,11417,18548,12551,3
9812,14744,7598,12086,5955,11086,7988,10540,11694,11109,18009,12277,3
10411,15736,8051,12536,6424,12085,8585,11406,12909,11394,19221,12066,3
8815,13971,6864,11848,5650,11515,7868,11063,12318,11231,18787,11998,3
8846,13910,7064,11377,5976,11137,7968,10662,12141,11326,18361,12891,3
8263,13744,6709,11572,5700,11263,7989,10595,12137,11191,18242,12857,3
13915,22426,9419,16579,6286,15558,9072,13082,14131,10820,21222,8927,3
8871,14127,7152,11838,5744,11457,8100,10818,12325,11509,19085,12245,3
9263,14452,7143,11822,6056,11303,8059,10798,12037,11327,18629,12271,3
8170,13490,6746,11026,5457,10950,7851,10791,12222,11156,18617,12645,3
9415,16392,7470,14192,6486,13364,9244,12165,13647,11411,19616,11200,3
8470,13884,7156,11158,5996,10526,7662,10148,11734,11304,17638,13075,3
13861,21099,9740,17227,7518,15600,10323,13548,14259,11017,20090,9484,3
8715,15249,7041,12563,6023,12253,8468,11154,12503,11214,18954,11809,3
9762,16326,7499,13322,6057,12703,8362,11434,12849,11283,19478,11475,3
9224,15342,7088,12772,5907,11919,8402,11141,12752,11326,19056,12063,3
7495,13452,6043,11396,5741,11146,8265,10700,12305,11196,18206,12868,3
10583,17131,8126,13877,6434,12973,8536,11406,12797,11323,19254,11203,3
11034,16225,8636,12333,6327,11797,8171,11098,12111,11413,18073,11960,3
9806,14280,7627,11915,6191,11405,8183,11014,12081,11463,17980,12127,3
9154,13378,7200,10673,5524,10687,7615,10515,11778,11135,18311,13011,3
10372,15438,7957,11825,6084,10998,7649,10634,11752,11231,18046,12803,3
9832,17296,7672,14385,6479,13717,9114,12044,13483,11358,19514,10970,3
12878,18403,9434,14897,7143,13563,9199,12276,13236,11461,18659,10610,3
6630,10876,5680,9452,5695,9735,7705,10190,11460,11656,17668,13798,3
10187,13879,8043,10628,6519,10138,7764,10008,11382,11451,17357,13216,3
10054,14838,8039,12110,6417,11818,8158,11243,12245,11295,18665,12324,3
8634,14957,6775,12721,6332,12349,8687,11547,12722,11610,18936,12123,3
8409,13970,7096,11533,6072,11090,8117,10766,12245,11233,18192,12723,3
10245,15931,8087,12816,6738,11907,8595,11372,12633,11483,18346,12230,3
8825,14002,7169,12154,6666,11647,8672,11495,12628,11673,18347,12238,3
10156,18032,8135,15138,6705,14278,9257,12309,13294,11360,20058,10292,3
9803,15673,7995,12273,6327,11250,7984,10340,11954,11183,17974,12356,3
8276,12552,6409,11011,5634,10622,8039,10421,11959,11312,18456,12931,3
12548,18581,9593,15518,7368,13862,9346,12351,13366,11261,18172,11012,3
8361,13062,6737,10812,5478,10553,7623,10568,11956,11411,18375,12866,3
9328,14051,7204,11292,5819,11186,8004,10696,11887,11213,18522,12761,3
9344,13960,7448,11317,5791,11201,7861,10765,12035,11322,18264,12934,3
10518,16953,7929,13951,6107,13434,8655,11968,13267,11484,20029,11045,3
8647,13231,7162,10926,5919,10584,7930,10561,11656,11367,18405,12990,3
8535,13982,7058,11456,5539,11030,7755,10836,12145,11333,18821,12760,3
9322,14874,7377,12045,5657,11534,8156,11146,12485,11624,19072,12278,3
9025,14962,7037,13295,5823,13179,8819,12118,13212,11276,19918,11161,3
12159,17988,8453,13708,6052,13129,8520,11994,13348,11206,19827,10746,3
8964,13272,6788,10803,5569,10633,7482,10596,11853,11525,18420,12913,3
9563,15116,7762,13198,6973,12435,8989,11664,12780,11798,18187,11954,3
9085,13740,7046,10780,5858,10655,7861,10575,11928,11407,18249,12908,3
8536,12436,6980,10452,5744,10243,7633,10358,11741,11361,18022,13344,3
8955,12963,6931,10357,5403,10301,7181,10346,11387,11388,18265,13229,3
9948,14117,7542,11013,5554,10808,7781,10721,12128,11688,18892,13061,3
8292,12875,6816,11149,5879,10673,7698,10557,11929,11390,17764,13021,3
8673,13920,7151,11569,6283,10889,7899,10540,11859,11353,18204,12804,3
10240,15071,8132,12566,6170,11681,8062,10990,12238,11238,18514,12047,3
14814,24020,9898,16503,6540,15298,9271,12891,13877,10665,20810,9131,3
10106,15516,7720,12944,5990,12624,8558,11883,13027,11522,19855,11652,3
9257,13647,7405,11257,5810,10870,7711,10626,11757,11165,18073,12682,3
9476,15287,7802,13820,6995,12803,9223,11739,13037,11538,18361,11540,3
11145,17134,8214,13686,6256,12955,8486,11776,12919,11238,19527,11332,3
9984,14624,7804,11546,5938,10887,7766,10561,11854,11332,18278,12831,3
9362,14163,7376,12000,6107,11588,8107,11146,12546,11654,18743,12676,3
9052,14076,7161,11468,5634,11259,7658,10908,11971,10982,19185,12447,3
9868,15274,7672,12254,5941,12168,8222,11135,12664,11425,19141,11777,3
9649,14381,7732,11660,5948,10837,7974,10458,11832,11114,17918,12501,3
8546,13414,7187,11149,5904,10909,8240,10534,11708,11547,18230,12962,3
7990,12202,6430,10476,6042,10628,7948,10645,11835,11541,17677,13515,3
10365,14577,7880,12050,5896,11451,7999,11019,12086,11410,18731,12195,3
7405,10717,6215,9186,5887,9279,7459,9661,11002,11546,16829,13957,3
15496,21649,10728,17193,7658,15575,10065,13116,14066,10980,19514,9360,3
7411,12458,6205,11282,5944,11047,8245,11046,12570,12047,18686,13083,3
8185,11680,7027,9999,6086,9770,7661,10026,11334,11546,17275,14065,3
8381,12312,6749,10051,5752,9962,7510,10248,11414,11727,17554,13630,3
10592,13914,8379,11004,6447,10322,7733,10365,11165,11495,17312,12913,3
9292,13343,7618,10969,6436,10486,8026,10541,11761,11756,17896,13362,3
9359,14786,7302,12667,5960,12032,8590,11631,13109,11574,19849,11796,3
10173,15298,8090,12375,6249,11372,8235,10964,12097,11470,18400,12210,3
9078,12486,7444,10551,6407,10001,7900,10458,11508,11862,17220,13454,3
8959,11927,7204,9753,5954,9393,7444,9498,10986,11519,16775,14163,3
