lbp15,lbp16,lbp17,lbp18,lbp19,lbp20,lbp21,lbp22,lbp23,lbp24,lbp25,lbp26,Class
8091,14314,6929,13593,9317,12337,13394,11453,19222,11394,10886,2923,3
8149,12663,6629,11868,8604,11399,12654,11621,18184,12260,11166,3429,3
7495,12665,6103,11987,8554,11791,12678,11636,18744,11850,11154,3256,3
7828,12551,6260,11903,8587,11381,12612,11431,18135,12327,10991,3397,3
7356,13076,6070,12498,8812,11977,12875,11554,19417,11755,11128,2963,3
7189,12420,6141,11883,8369,11238,12608,11301,18738,12195,11108,3315,3
7632,14560,6468,13511,9379,12287,13457,11576,19690,11328,11029,2627,3
7131,13354,6164,13343,9096,12395,13543,11892,19446,11306,11125,2958,3
7394,12661,6196,11846,8629,11301,12495,11419,18269,12600,11140,3503,3
7700,12888,6356,12304,8551,11479,12843,11351,18461,11916,11008,3211,3
8093,15333,6265,14665,9212,12829,13781,11253,20173,10112,11010,2395,3
7271,13575,5746,13377,8731,12166,13284,11608,19728,11384,11099,2832,3
7447,12805,6074,12176,8442,11691,13108,11609,19308,11987,11185,3150,3
8655,16045,6640,15122,9775,13041,14086,11336,20033,9769,10931,2297,3
7910,13107,6468,12690,8728,11857,12959,11716,18715,11895,10964,3106,3
9026,16043,7383,15006,10153,13014,13986,11589,19086,10766,10645,2257,3
7939,12607,6536,12324,8737,11648,12842,11553,18347,12097,10989,3372,3
8221,14181,6764,13517,9184,12523,13602,11401,19221,11196,10391,2483,3
7451,12403,6100,12045,8487,11480,12585,11373,18629,12147,11313,3167,3
7450,12644,6017,12182,8592,11725,12676,11554,18707,12030,11092,3174,3
7473,12364,6360,12093,8752,11670,12833,11316,18750,12460,11352,3273,3
7978,12777,6551,12207,8492,11412,12488,11423,18588,11996,10946,3319,3
8330,13741,6735,13387,9265,12297,13307,11788,19185,11348,10811,2796,3
7731,12331,6321,11834,8527,11391,12626,11534,18436,12210,10881,3364,3
8017,15095,6605,13985,9424,12499,13796,11343,19685,10455,11022,2542,3
7294,12261,6118,12100,8546,11548,12814,11896,18707,12403,11229,3253,3
8066,13084,6443,12492,8746,11735,12864,11466,18926,11992,10913,2962,3
7067,12709,6148,12364,8890,11670,12923,11603,18671,12027,11032,3344,3
6610,12783,5977,12215,8608,11869,13085,11562,19578,11780,11248,3003,3
7462,12694,6244,12057,8629,11670,12516,11389,18662,11977,11213,3250,3
7736,14086,6608,13237,9265,12328,13629,11737,19286,11357,10677,2679,3
6663,12301,5757,12096,8539,11557,12951,11573,18827,12480,11515,3428,3
7337,13409,6304,12903,8872,11832,13350,11598,19282,11582,11131,2851,3
6294,12897,5872,12358,8631,11943,13042,11618,19251,12103,11290,3266,3
6513,13526,5640,13181,8693,12068,13645,11646,20253,11343,11175,2860,3
7708,12799,6223,12001,8603,11340,12548,11495,18588,12024,11093,3368,3
7189,12278,6101,11760,8355,11226,12333,11404,18136,12655,11519,3330,3
6688,12808,5943,12520,8759,11933,13192,11753,19710,12353,11149,2861,3
7354,13781,6604,13550,9142,12176,13244,11355,19119,11507,11002,2991,3
7316,12898,6162,12300,8693,11583,13121,11479,18912,12064,11282,3162,3
6951,12935,6186,12420,8846,11677,13122,11522,18963,12090,11366,3210,3
7101,14487,6262,13885,9088,12343,13613,11633,20066,11238,11160,2584,3
6752,12376,6123,11860,8586,11583,12833,11524,18379,12106,11196,3427,3
7780,17289,5346,16238,9148,12769,14261,10181,22085,8743,11419,1501,3
7766,14892,5955,14409,8943,12794,13827,11429,20054,10265,10894,2407,3
7062,12106,5937,11882,8464,11431,12489,11579,18830,12372,11278,3237,3
7263,13193,6122,12951,8707,12120,13249,11094,20129,11432,11046,2802,4
7609,14350,6474,13264,9104,12127,13652,11092,20110,10897,10960,2802,4
8169,13556,6668,12868,8757,11841,13007,11170,19315,11340,10650,2850,4
7659,13123,6273,12525,8828,11789,12924,10979,19651,11295,11002,3039,4
7578,12607,6491,11942,8571,11288,12627,11278,19338,11955,11233,3015,4
7823,16426,6240,15126,9582,12922,14208,10980,20533,9881,10968,2361,4
7983,14504,6477,13792,9120,12557,13471,11336,19871,11145,11064,2736,4
7763,15060,6516,14296,9077,12637,13771,11276,19661,10343,10982,2547,4
8804,18996,6721,17393,10173,13823,15053,10189,21794,7897,10989,1569,4
7386,13048,6255,12644,8827,12246,13280,11720,19540,11753,11057,2948,4
7670,12966,6515,12362,8656,11993,13121,11214,19356,11668,10697,2737,4
7368,13341,6399,13124,8894,12019,13434,11186,20094,11328,11052,2805,4
7152,12607,5934,12364,8512,11837,13114,11145,19990,11561,11149,2896,4
8364,17459,5908,15960,9325,13332,14450,10395,21749,8587,11070,1789,4
7229,12157,6244,11801,8577,11561,12896,11451,19304,11891,10920,3049,4
7733,13157,6313,12699,8644,12270,13337,11280,20077,11187,10706,2784,4
7831,12814,6496,12204,8651,11664,12686,11057,19242,11622,10872,3162,4
7527,12730,6433,11903,8715,11350,12682,11234,18928,11901,10859,3112,4
8106,13395,6813,12620,8858,11914,12836,11056,19384,11430,10683,2863,4
7751,13879,6247,13169,8608,12016,13201,11018,19725,11120,10892,2656,4
7256,13741,6054,13143,8876,12063,13512,11103,20596,11130,11135,2693,4
8274,14718,7044,13780,9684,12664,13848,11405,19897,10865,10330,2353,4
8139,15681,6343,14797,9484,12753,14135,10934,20822,9825,10685,2271,4
7938,14360,6609,13553,9235,12616,13666,11333,19874,10768,10678,2550,4
7624,12719,6389,12027,8582,11395,12739,11338,19274,12059,10853,3154,4
8096,13532,6741,12974,8958,12108,13270,11596,19442,11425,10724,2859,4
7344,12466,6853,12014,8903,11344,12794,11525,18531,12024,10832,3227,4
7892,13778,6754,13213,9271,12058,13196,11199,19303,11208,10660,2849,4
7992,13381,6579,12875,8978,12129,13196,11371,19763,11403,10997,2830,4
7545,13138,5967,12968,8648,12002,13315,11151,20223,11439,10916,2819,4
7347,12134,6201,11897,8444,11476,12768,11397,19468,12043,10949,3056,4
8608,12486,7133,11751,8695,10984,12312,11464,18013,12382,10940,3365,4
8342,12961,6841,12400,8989,11682,12905,11323,18344,11913,10768,3093,4
7240,11575,5888,11154,8276,11039,12437,11218,18975,12523,11068,3458,4
8146,13182,6391,12345,8610,11830,12861,11272,19160,11433,10823,2935,4
8784,14028,6683,13240,9219,12031,13457,11390,19542,11186,10426,2413,4
8298,13775,7117,12960,9207,12111,12994,11314,19015,11190,10696,2947,4
8721,14004,7170,12963,9230,12213,13241,11101,18921,11426,10253,2828,4
9233,13787,7248,12646,9041,11838,12930,11293,19049,11722,10473,2718,4
8186,11773,6844,11193,8647,10682,12177,11596,17848,12668,10883,3573,4
8052,11824,6532,11231,8179,10696,11892,11372,18434,12616,11460,3562,4
8354,12545,6722,11806,8747,11144,12310,11262,18542,12059,10925,3334,4
7919,12545,6793,11801,8822,11278,12750,11435,18353,12130,10772,3438,4
9002,14429,7410,13317,9299,11860,13091,11064,18872,11109,10744,2968,4
8028,13465,7059,12846,9214,12054,13332,11353,19468,11730,10657,2764,4
10211,17654,8121,15556,10341,13139,14297,10902,19977,9549,10224,1945,4
8588,13191,7060,12115,8785,11473,12578,11428,17933,11995,11030,3479,4
8177,13777,6651,13026,9106,12101,13713,11511,19583,11511,10773,2918,4
8668,13727,7052,12523,9120,11802,13063,11333,18784,12143,10787,2858,4
8480,12451,7040,11363,8771,11220,12399,11502,18221,12410,10787,3513,4
9116,14056,7978,13388,10101,12239,13477,11666,18743,11594,10409,2839,4
8566,12566,7191,11660,8783,11262,12252,11294,18117,12193,10674,3438,4
8185,13286,7187,12003,9055,11559,12833,11485,18630,12263,10664,3032,4
7854,12723,6398,12287,8728,11533,13098,11384,19523,12151,11029,2863,4
8280,13380,6644,12762,8829,11754,13081,11272,19189,11762,10824,2887,4
7441,12461,6358,11967,8473,11589,12817,11433,19152,12058,11033,3134,4
7865,13314,6421,12547,8837,11860,13240,11391,19422,11430,10865,2950,4
8102,14035,6324,13279,9071,12112,13830,11334,20565,11023,10891,2638,4
8156,13987,6914,12696,9146,12011,13173,11219,19218,11489,10655,2764,4
7250,13032,5934,12565,8365,11785,12744,11050,19687,11698,11016,3016,4
6784,13066,5703,12774,8628,12212,13367,11320,20815,11499,11041,2780,4
7274,11390,6065,11163,8010,11124,12455,11543,19108,12926,11452,3393,4
7466,11688,6187,11024,8218,11048,12027,11338,18859,12938,11436,3405,4
7577,13713,6362,12916,8676,11897,13439,11321,20148,11744,10793,2716,4
7271,13036,6494,12484,8966,11762,13375,11439,19466,11771,10931,2955,4
8003,11434,6942,10705,8442,10764,12158,11478,17513,13126,11008,3575,4
8480,13740,6418,13215,8878,11997,13217,11039,19917,11008,10640,2517,4
8141,12872,6429,12244,8746,11526,12913,11335,19411,11808,10890,2929,4
7404,11589,6164,11392,8320,11094,12168,11263,18357,12422,11076,3396,4
7953,12579,6563,11765,8508,11240,12464,11231,18405,12517,11152,3427,4
8151,13212,6698,12637,9038,11843,12987,11576,18736,11836,10844,3175,4
8315,12984,6964,12299,8647,11632,12937,11387,19077,11582,10527,3058,4
7905,13182,6293,12355,8570,11839,12855,11171,19952,11487,11009,2757,4
8555,14618,6959,14140,9612,12871,14039,11206,20261,10437,10402,2266,4
7603,12926,6268,12407,8695,11795,13164,11473,19591,11708,11140,3006,4
7621,13213,6707,12478,9065,11941,13388,11349,19279,11511,10764,2906,4
7200,13092,6353,12461,8971,11851,13225,11158,19790,11804,10775,3030,4
7944,13364,6664,12741,8908,11986,13121,11387,19132,11476,10881,2933,4
7750,14561,6318,13743,9178,12372,13962,11070,20344,10672,10758,2593,4
7220,12113,6316,11696,8565,11462,12722,11530,18985,12076,10930,3103,4
8002,13804,6419,13121,8952,12228,13340,11190,19973,11358,10792,2697,4
7633,12857,6228,12600,8935,11763,13418,11542,19619,11897,10923,2876,4
7243,11200,6774,11096,8614,10857,12551,11725,18002,13260,11136,3721,4
7550,12711,6637,12437,9013,11890,13322,11477,19414,11968,10831,2863,4
7387,12206,6285,11633,8541,11345,12574,11334,19230,12234,11019,3126,4
7791,13009,7023,12236,9093,11724,13185,11486,19054,12189,10806,3014,4
7954,12826,7050,12207,8830,11752,12777,11325,18742,12280,10793,3052,4
7965,12255,6901,11791,8705,11318,12559,11313,18524,12232,10824,3206,4
7583,13202,6959,12763,9282,12323,13507,11730,19599,11497,10878,2947,4
8124,13194,6474,12344,8832,11971,13048,11442,19190,12008,10976,3095,4
7555,11689,6414,11275,8573,11207,12292,11506,18353,12677,11347,3493,4
8533,15039,7080,14034,9614,12680,13532,11455,18953,10753,10680,2715,4
7522,12184,6815,11690,8703,11237,13139,11497,18749,12648,10937,3325,4
7885,12725,6869,12187,8869,11433,12861,11473,19363,12273,10692,3068,4
6944,10846,6329,10763,8200,10746,12042,11575,17719,13494,11271,3613,4
7176,11183,6329,10925,8245,10868,12123,11662,17751,13172,11213,3622,4
7515,11572,6457,11195,8478,11038,12244,11654,17952,13015,11178,3487,4
7079,11051,6489,11055,8369,10685,12099,11990,17528,13371,11180,3549,4
7143,11363,6134,11126,8066,10938,12237,11874,17919,12993,11259,3478,4
6757,10185,5910,10163,7723,10300,11376,11780,17495,13723,11504,4066,4
7207,12263,6236,11748,8396,11466,12687,11662,18904,12619,11105,3450,4
7924,13058,6264,12327,8424,11764,13037,11416,19544,11877,10785,2869,4
8449,13156,6949,12238,8808,11386,12691,11455,18208,12409,11076,3330,4
7551,10760,6208,10306,8134,10502,11839,11541,17794,13754,11402,3663,4
8099,14149,6232,13306,9044,12250,13212,11041,19898,10841,10642,2540,4
7257,11046,6261,10721,8302,10747,12113,11532,18429,13464,11324,3384,4
7335,11814,6427,11004,8270,11149,12354,11626,18598,13172,10985,3465,4
7218,11053,5822,10658,7907,10755,11992,11511,18493,13214,11220,3547,4
7616,10942,6241,10330,7961,10483,11893,11388,18137,13922,11334,3660,4
7720,10872,6694,10488,8340,10442,11811,11333,17318,13345,11012,4000,4
7532,12258,6245,12047,8574,11491,13068,11475,19207,12014,10851,3116,4
7614,10130,6415,9468,7983,10009,11349,11514,16744,14180,11412,4153,4
7776,10194,6484,9545,7806,9760,11332,11401,16956,14153,11198,4177,4
8309,14210,7090,13488,9248,12193,13347,11427,19041,11095,10584,2837,4
7413,11969,6512,11336,8686,11093,12483,11648,18681,13121,11115,3364,4
7567,12149,6244,11486,8447,11208,12784,11450,19235,12690,11049,3129,4
7589,11843,6046,11189,8262,11205,12329,11332,18770,12484,11000,3296,4
7668,11460,6162,10999,8060,10832,12512,11481,18439,12815,11194,3374,4
7817,12633,6506,12003,8674,11602,12888,11419,18751,12109,10909,3223,4
8251,13667,6425,12824,8966,11862,13174,11261,20183,11238,10856,2576,4
8022,13394,6356,12700,8591,12073,13347,11462,20257,11833,10861,2697,4
8624,14995,6525,14222,9380,12503,14058,11283,20692,10801,10527,2257,4
7355,12372,6206,11863,8577,11331,13015,11734,19439,12515,11168,3005,4
7786,11979,6488,11357,8292,11090,12636,11458,18949,12456,10624,3040,4
8317,14110,6991,13351,9289,12252,13435,11502,19133,11192,10649,2751,4
7512,12444,6165,11817,8431,11612,12817,11423,18657,12335,11126,3311,4
7369,11372,6071,11294,8293,11174,12250,11630,18344,13091,11340,3594,4
8066,12120,6954,11610,8676,11168,12499,11542,18151,12533,10804,3407,4
8038,11547,6359,10838,8040,10776,12217,11310,18674,12840,11072,3320,4
7552,10940,6342,10545,8307,10485,12107,11271,18346,13596,11222,3632,4
7682,11426,6310,10622,7950,10449,11779,11195,18214,13531,11107,3668,4
7665,13218,6605,12652,9011,11674,13273,11367,19456,12175,10850,2788,4
7477,11877,6431,11175,8391,10777,12131,11736,18694,13091,11208,3372,4
7439,13077,6385,12442,8839,11748,13173,11365,19357,12088,10959,2936,4
7578,12113,6697,11658,8480,11124,12582,11331,18511,12725,11008,3434,4
7681,12746,6932,12060,8871,11740,13058,11461,18840,12159,10867,3174,4
7114,10431,6405,10111,8038,10326,11550,11483,17489,13904,11419,3975,4
7423,12778,6850,11862,9021,11595,12971,11530,19059,12596,10860,3105,4
7892,12108,6485,11677,8400,11497,12665,11528,19280,12452,10824,3049,4
7611,14388,6901,13646,9444,12687,13586,11287,20286,10673,10844,2679,4
8329,14566,7294,13584,9618,12401,13692,11292,20018,10866,10429,2511,4
7747,12079,6537,11307,8354,11218,12531,11380,18535,12403,11202,3366,4
8050,11786,6605,11153,8369,11003,12429,11454,18374,12680,10904,3407,4
7593,13735,6443,13146,9020,12221,13601,11513,19905,11168,11194,2866,4
8175,14257,7072,13310,9402,12177,13722,11393,19344,10974,10630,2717,4
8338,13168,6919,12193,8983,11551,12705,11222,18507,11929,10827,3198,4
8036,12802,6589,12110,8864,11579,12724,11237,19041,11770,10858,3164,4
8051,13577,6833,13208,9068,12040,13558,11090,20077,11333,10491,2674,4
8861,14990,7249,13771,9563,12339,13843,11110,19723,10644,10359,2534,4
8611,15053,6998,13974,9292,12360,13964,11162,20235,10642,10703,2573,4
7995,12379,6572,11476,8675,11223,12823,11714,18872,12296,11039,3308,4
7762,12289,6456,11749,8477,11126,12690,11299,19011,12402,10963,3325,4
8304,13705,7042,13182,9345,12173,13436,11319,19123,11268,10546,2799,4
8055,13566,6941,12594,9059,11811,13162,11264,19455,11516,10766,2813,4
8378,12701,6590,11852,8692,11482,13104,11453,18935,11826,10802,3091,4
8284,13381,6809,12564,9218,11837,13254,11451,19235,11568,10749,2869,4
7729,13180,7221,12569,9277,11801,12961,11520,18737,11662,10714,3034,4
8848,14636,7031,13607,9132,12325,13315,10854,19625,10735,10545,2642,4
8059,12301,6639,11755,8808,11281,12666,11311,19055,12082,10822,3176,4
8867,13650,6876,12562,8839,11692,13046,11202,19415,11222,10679,2940,4
8697,12741,6752,11946,8815,11649,12689,11369,18910,12246,10715,2923,4
8891,13490,7236,12575,9095,11758,13052,11343,18782,11602,10499,2883,4
8735,12900,7179,12361,8846,11615,12772,11222,18724,11756,10385,2885,4
8329,13231,6520,12323,8898,11848,12902,11169,19278,11344,11064,2891,4
8345,12154,7054,11580,8705,11051,12516,11402,18083,12483,10719,3324,4
8176,12210,6631,11240,8523,10852,12435,11224,18280,12489,10981,3392,4
8552,13119,6977,11986,8875,11511,12661,11354,18855,11615,10756,3195,4
9286,13672,7280,12515,9057,11852,12808,11327,18837,11921,10587,2957,4
9344,16299,7065,14847,9594,12985,14048,11134,19915,9932,10798,2176,4
8494,12391,6895,11890,8644,11481,12831,11361,18629,12096,10731,3152,4
8475,13400,7289,12586,9075,11721,12901,11748,18046,12001,10652,3088,4
9586,16353,7280,14860,9745,12978,13910,11292,19494,10028,10494,2345,4
8663,14316,6831,13421,9180,12560,13473,11623,18926,10875,10638,2813,4
8245,12679,6987,12200,8905,11448,12950,11686,18061,12040,10835,3196,4
8244,13604,7321,12836,9385,11779,13013,11721,18067,11608,10610,3255,4
8078,13379,6972,12508,9005,11757,12917,11290,18477,11807,10769,3078,4
7949,12773,6937,11946,8817,11479,12831,11347,18530,12339,10984,3270,4
9160,13824,7051,12451,8839,11907,12554,11479,18066,11630,10906,3079,4
9917,14284,7883,12804,9373,11775,12658,11409,18022,11654,10615,2873,4
10741,17011,8266,15418,10340,13398,14082,11041,20051,9673,9971,1925,4
9569,17471,6154,15798,9445,12913,14205,10346,21823,8607,10889,1515,4
8942,14209,6781,13193,9055,12349,13458,11213,19614,10628,10341,2541,4
9902,14452,7642,13051,8978,11949,13028,11393,18441,11286,10414,2780,4
9224,13576,7339,12405,9115,11521,12992,11322,18652,11563,10320,2930,4
8249,12963,6802,12548,8931,11817,12887,11497,19317,11791,10849,2912,4
7941,13707,6764,12987,9075,12101,13288,11204,19294,11224,10745,2704,4
9236,14131,7071,13125,8973,11702,13106,11049,19164,11255,10619,2842,4
8188,12635,6848,11537,8547,11310,12540,11338,18801,12172,10829,3169,4
8183,13290,6619,12561,9134,12064,13126,11337,19547,11115,10857,2846,4
8205,12290,6649,11642,8935,11365,12567,11533,18502,12334,10750,3234,4
7805,12928,6616,12356,8706,11752,12976,11465,19637,11779,10886,2983,4
7365,12407,6514,12065,8978,11684,13065,11462,19011,12042,10809,3261,4
7478,12256,7004,12167,9097,11603,12749,11651,18407,12348,10759,3328,4
7920,12137,6515,11486,8447,11220,12496,11190,18828,12007,10609,3492,4
8716,12939,6907,11862,8709,11268,12578,11350,18396,12030,10771,3389,4
7596,12546,6877,11927,8745,11593,12662,11355,18461,11978,10893,3343,4
7753,13884,6980,13292,9424,12333,13587,11288,19503,10892,10933,2966,4
8079,13254,6731,11932,8568,11099,12915,11352,18867,11831,10905,3206,4
8455,12997,7061,12037,8808,11371,12528,11322,18283,12233,10794,3297,4
7749,14070,6778,13509,9335,12521,13866,11294,19726,10517,10919,2758,4
9449,14838,7532,13848,9608,12539,13408,11108,19109,10476,10354,2671,4
9972,16219,7198,14770,9662,12717,14073,10740,20230,9580,10490,2250,4
8153,12496,6624,11826,8821,11443,12916,11223,18571,12039,10918,3157,4
8304,13906,6617,13091,9106,12312,13268,11409,19673,11191,11019,2758,4
10112,17437,7684,15883,10304,13443,14255,11071,20242,9288,10290,1797,4
8725,16725,6626,15406,9692,13497,14348,10975,21094,8796,10966,1966,4
8195,13911,6641,13196,8907,12054,13145,11274,19516,10905,10646,2774,4
8486,14490,7107,13348,9305,12126,13317,11051,19091,10918,10464,2858,4
7441,12246,6649,11895,8769,11497,12762,11389,18872,12256,10931,3306,4
8438,13898,7025,12884,9379,12175,13265,11408,18536,11675,10564,2913,4
8097,12877,6827,12158,9137,11737,13098,11242,18881,12114,10974,3106,4
8487,13707,6819,13137,9062,12278,13388,11529,19563,11227,10346,2593,4
8080,12433,6586,11818,8702,11647,12868,11447,18725,12033,10918,3045,4
9125,15467,7381,14047,9625,12498,13736,11113,19562,10393,10356,2549,4
7735,13139,6602,12098,8891,11535,12758,11062,19098,11847,10780,3166,4
10777,17487,8121,15737,10148,13288,14251,10830,20123,9311,10160,2061,4
8834,12855,7100,12005,8907,11895,12876,11324,18691,12138,10651,3106,4
7988,12004,6430,11697,8652,11400,12555,11173,18672,11911,10924,3236,4
8141,12631,6603,12013,8571,11448,12955,11343,19354,11926,10943,3138,4
7875,12400,6683,11947,8806,11360,12576,11461,18956,11924,10861,3110,4
7863,13029,6829,12112,8954,11408,12641,11727,18235,12104,11124,3313,4
7908,12989,6483,12395,8818,11919,13300,11424,19858,12193,10928,2875,4
7765,13090,6811,12497,8988,11857,12983,11418,19172,11873,10732,2984,4
7623,13431,6484,12694,8961,12093,13396,11470,19699,11205,10719,2731,4
8887,13627,7646,13017,9224,11770,13119,11371,18798,11616,10589,2866,4
8730,13183,7198,12318,9014,11504,12708,11556,17926,11878,10528,3214,4
8659,13933,7694,12929,9756,12055,13179,11625,18058,11927,10802,3059,4
7776,11548,6570,11098,8478,10822,12151,11540,18456,12836,11102,3447,4
8224,12964,6662,12407,8971,11599,12898,11250,19415,11764,10822,2936,4
8289,16041,6630,14617,9506,12699,14102,11007,20801,9938,10528,2334,4
8142,12607,6771,11545,8692,11134,12524,11173,18675,12402,11057,3239,4
7872,12623,6690,11953,8820,11782,12911,11607,18857,12009,10886,2996,4
6430,12696,6177,12567,8878,12018,13164,11638,19515,11678,10917,3144,4
7263,11384,6402,10964,8425,10943,12241,11494,18305,13232,11368,3510,4
7645,12697,6368,12051,8582,11779,12922,11395,19340,12618,10846,2810,4
7513,12034,6147,11745,8517,11269,12646,11810,18196,12609,11035,3175,4
7765,12721,6452,12162,8569,11518,12784,11414,19228,12161,10993,3100,4
7428,11735,6472,11263,8273,10983,12295,11393,18574,12996,11011,3294,4
8013,16272,6465,14742,9783,12875,14506,11082,21596,10314,10534,1924,4
7114,10431,6405,10111,8038,10326,11550,11483,17489,13904,11419,3975,4
8250,12958,6354,12012,8382,11369,12628,11131,19291,12165,10727,3007,4
7678,12167,6160,11810,8378,11624,12906,11734,19333,12457,10985,3121,4
7246,11436,6066,11438,8199,11022,12111,11444,18700,12567,11308,3309,4
6613,12931,6261,12750,8996,12052,13383,11291,19639,12008,11139,3060,4
7477,13942,6686,13173,9473,12497,13646,11555,19998,11460,10763,2682,4
7008,12034,6310,11770,8582,11402,12728,11416,18846,12427,10985,3285,4
7310,12965,6508,12547,9060,11897,13329,11493,19573,11971,10936,2974,4
7881,13900,7155,13296,9546,12384,13624,11724,19729,11776,10524,2490,4
7561,11989,6521,11117,8400,11055,12403,11720,18339,13058,10880,3300,4
7768,12086,6681,11359,8431,11255,12328,11594,18160,12847,10909,3360,4
7310,11992,6473,11663,8538,11408,12789,11738,18647,12980,10983,3303,4
7731,12269,6012,11527,8108,11033,12238,11093,19166,12492,11026,3276,4
7797,11188,6517,10449,8220,10717,11939,11673,17737,13307,11258,3735,4
6974,12869,6255,12378,8656,12018,12947,11468,19506,11591,10792,3197,4
7156,12646,5968,12209,8509,11628,12864,11126,19562,11620,11076,3028,4
6634,12091,5798,12024,8624,11618,12832,11404,19789,12023,11221,3223,4
7758,15886,6330,15537,9682,13523,14769,11145,21909,9326,10839,1864,4
6708,13018,6133,12857,8855,12161,13220,11372,19795,11408,11052,3068,4
6822,13286,5983,13213,8809,12082,13312,11069,20268,10992,11027,2757,4
7609,13108,6087,12715,8290,11780,13016,11186,20036,11350,10900,2957,4
7114,13116,6317,12613,8950,11962,13264,11385,19610,11262,10605,2905,4
7079,10118,6482,9714,7921,10013,11479,11851,17099,13960,11520,4068,4
8918,14793,7170,14309,9784,12970,13650,11417,20309,10460,10026,2253,4
7645,12827,6203,12306,8509,11668,12770,11789,19809,12147,11083,3029,4
7010,11780,6049,11455,8445,11198,12199,11143,19030,12856,10893,3433,4
9281,17353,5940,15507,9239,13020,14055,10426,22332,8922,10568,1596,4
7139,13407,6070,13146,8668,12215,13463,11310,20281,11309,10997,2813,4
6967,13222,6248,12328,8803,12019,13244,11594,19707,12186,10972,2956,4
7188,12118,6481,11628,8402,11441,12428,11399,19110,12630,10907,3443,4
6927,12975,6297,12575,8740,11850,12956,11460,19587,11867,10956,3098,4
7085,12849,6021,12044,8240,11306,12893,11247,19567,12062,10888,3146,4
6979,13954,6081,13524,9094,12329,13755,11250,20632,10798,10902,2613,4
7564,14643,6603,13939,9547,12739,14009,11251,20328,10649,10760,2557,4
6966,14274,6208,13747,9099,12801,13717,11281,20400,10728,10855,2707,4
6702,12903,6132,12500,8690,11915,12887,11167,19724,11782,10928,3043,4
7424,10867,6525,10506,8175,10599,11551,11519,17750,13652,11107,3585,4
7581,13558,6041,12976,8697,12153,13326,11060,20590,10916,10880,2785,4
7144,11846,5997,11600,8313,11278,12308,11369,19131,12493,11065,3350,4
8099,13140,6169,12430,8595,11741,12905,11284,19903,11816,10693,2927,4
7599,12946,6343,12028,8526,11499,12509,11159,19421,12351,10856,3042,4
7407,13737,6749,13045,9173,12172,13024,11454,20077,11753,10592,2895,4
6875,12256,6360,12100,8518,11645,12655,11262,19142,12080,10892,3291,4
6720,13225,6216,12766,8922,11630,12920,11135,19828,11334,10846,3023,4
7570,13560,6072,12894,8748,12107,13294,11272,20257,10933,10907,2913,4
7442,13026,6292,12509,8802,11726,12814,11227,19552,11613,10864,2931,4
7738,14233,6141,13615,8867,12113,13318,11060,20361,10832,10954,2682,4
7743,13959,6184,13692,9099,12346,13680,11229,20625,10913,10840,2487,4
7426,12480,6209,11783,8468,11105,12414,11136,18709,12419,11030,3174,4
7118,13054,6117,12494,8499,11761,12830,11021,19972,11375,10911,2947,4
7116,15187,6118,14637,9298,12984,13882,11213,21102,9835,10814,2393,4
7642,13579,6278,13117,8855,12086,13187,11194,20134,11134,10676,2726,4
7049,14146,6432,13657,9195,12546,13592,11082,20136,10557,10750,2834,4
7172,12705,6292,12268,8560,11708,12914,11531,19796,12057,11018,2986,4
7497,13863,6373,13275,9197,12430,13282,10973,20051,10843,10882,2885,4
7396,13017,5840,13042,8556,12082,13127,11156,20046,11000,10952,2812,4
8070,13732,6189,13518,8869,12187,13352,11055,20353,10971,10994,2605,4
8076,14340,6076,13416,8518,12139,13126,10868,20572,10912,11031,2585,4
7577,13780,5895,13451,8727,12184,13300,11415,20044,11108,11321,2893,4
7565,14101,6260,13520,8953,12201,13359,10939,20312,10802,10900,2717,4
7364,11047,6266,10536,8012,10713,11977,11511,17935,13314,10922,3582,4
6683,12285,5936,12196,8464,11594,12812,11371,19771,12285,11260,3004,4
7008,10568,5874,10354,7828,10534,11736,11687,18203,13357,11629,3841,4
6766,10264,6217,9870,7793,10180,11703,11520,17526,13617,11268,3946,4
6716,10354,6110,10145,7870,10328,11859,11532,17829,13866,11372,3835,4
6648,10665,6355,10434,8470,10470,11923,11662,17540,13545,11184,3857,4
6959,13436,6114,12885,8959,12136,13199,11587,20469,11310,11073,2820,4
6653,12208,6214,12060,8679,11656,13085,11743,19581,12545,11139,3056,4
6549,11681,6066,11511,8493,10898,12601,11496,19076,12801,11328,3466,4
6887,10958,6442,10715,8256,10952,12312,11813,17933,13285,11060,3593,4
6350,12086,5918,11918,8569,11436,12744,11156,19449,12237,11197,3212,4
6519,10168,6313,10176,8162,10436,11677,11706,17467,13884,11241,3946,4
7372,13536,6716,12643,8940,12095,12994,11261,19095,11611,10711,3103,4
8635,12774,7024,11491,8741,11183,12040,11259,18337,12642,10825,3564,4
8275,12912,7039,12166,8925,11507,12699,11390,18614,12506,10498,3197,4
7968,15981,6757,14864,9948,13101,14229,11238,20472,9863,10722,2341,4
7997,11738,6956,11038,8601,11050,12215,11500,18104,12766,10878,3322,4
7389,12824,6534,12174,8789,11455,12933,11430,19100,11685,10832,3229,4
7767,15209,6344,14483,9330,12661,13977,10982,20768,10192,10852,2376,4
7924,11903,6683,11238,8504,11004,12224,11606,17658,12734,10761,3604,4
7927,13206,7031,12604,9257,12037,13069,11620,18641,11770,10629,2944,4
