lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,Class
11929,6166,9719,3613,9683,4096,7956,6434,7915,9821,8840,14400,3
10578,5070,9601,3109,10598,3760,9217,6923,9641,11753,11973,19615,3
12297,6098,9559,3545,9222,3941,7350,6060,7900,9923,9712,14221,3
12303,6094,9776,3577,9118,3883,7556,6046,7674,9772,9541,14231,3
12107,5945,9481,3483,9350,3890,7636,6062,7993,10273,9955,14667,3
11357,5759,9515,3431,9992,3857,8269,6569,8402,10681,10809,16692,3
11815,6132,9728,3537,9706,3956,7968,6507,8282,9978,9732,14638,3
11996,6090,9665,3540,9426,3935,7578,6276,7892,10115,10215,14637,3
11104,5509,10137,3524,10644,4300,8988,7271,9478,11915,12497,17886,3
12316,6233,9592,3386,9041,3717,7098,5858,7385,9301,9803,13993,3
11377,5641,9630,3164,9867,3496,8203,6195,8392,10469,11103,16463,3
12002,6053,9779,3559,9786,4062,8228,6587,8340,10588,10496,15747,3
12001,6124,9763,3768,9669,4079,7865,6396,7817,9642,9197,13981,3
12001,6181,9705,3635,9401,3961,7616,6268,7843,9749,10181,14348,3
12098,6031,9458,3466,9638,3932,7697,6038,7598,9622,8921,14129,3
11598,5671,9779,3407,9748,3986,8120,6431,8429,10626,11219,16454,3
10140,4857,9094,2627,10321,3285,8756,6542,9325,12014,15158,21870,3
12298,5739,9824,3355,9472,3796,7836,6244,8241,10404,10266,15178,3
11703,5910,9854,3461,9924,4066,8247,6386,8080,10303,9676,15503,3
12110,6389,10106,3629,9868,3919,7992,6278,7789,9949,9018,14468,3
12152,5972,9496,3419,9381,3863,7643,6188,8103,10297,10250,15278,3
11772,5764,9767,3346,9548,3664,7479,6173,8002,10207,10169,15233,3
11210,5649,9643,3191,10176,3698,8193,6402,8390,10759,10126,16157,3
11943,6010,9882,3653,9882,4253,8399,6587,8321,10169,9234,14979,3
11214,5390,10389,3173,10922,3973,9075,6830,8931,10910,10632,17299,3
11328,5550,9685,3121,10206,3781,8623,6302,8543,10619,9857,15733,3
11742,5741,9805,3416,10080,3872,8085,6473,8335,10525,10594,15661,3
11900,5933,9844,3508,9686,4000,7881,6524,7981,10085,10167,15171,3
12062,6067,9871,3465,9511,3961,7829,6211,8162,10314,10377,15316,3
11793,5734,9744,3322,9830,3861,8333,6431,8420,10515,10200,16127,3
11710,6141,9880,3654,9786,4134,8115,6423,8239,10328,9479,15509,3
11815,6085,9875,3558,9998,4061,8009,6346,8146,10222,9021,14750,3
11596,5651,9835,3287,10220,4008,8397,6477,8609,10571,10639,16464,3
11664,6081,9929,3686,9938,4135,8088,6449,8243,9994,9447,14999,3
10706,5343,10087,3317,11025,4123,9338,7158,9616,12089,12275,19255,3
11356,5833,10030,3720,10577,4159,8862,7018,8876,10962,11038,16633,3
11810,5806,9713,3360,9728,3822,7888,6228,8156,10209,10319,15422,3
12061,6065,9827,3670,9680,4160,7903,6321,8147,9945,9661,14517,3
12037,6184,9960,3736,9695,4088,7905,6352,7906,9857,9485,14694,3
11589,5789,9978,3506,10647,4170,8681,6706,8812,11066,10192,16465,3
11660,5923,10007,3652,9819,4225,8155,6690,8488,10372,10513,15878,3
11589,6005,9791,3378,10308,3928,8451,6585,8368,10574,10313,16354,3
11777,6241,9860,3742,9849,4183,7930,6562,8136,10128,9673,14117,3
11297,5367,9538,3315,10177,4017,8652,6800,9095,11827,12244,18204,3
12236,6316,10058,3911,9840,4368,7961,6465,8302,9852,9656,14438,3
11524,5896,9763,3576,10370,4175,8755,6790,8583,11041,11110,17103,3
12099,6087,9757,3703,9520,4203,7803,6675,8336,10406,10234,14988,3
11823,6118,9907,3404,9599,3724,7602,6134,7742,9941,10056,15080,3
11916,5954,9740,3479,9469,3874,7533,6095,8032,10057,10100,15075,3
11888,5574,9498,3097,9789,3522,7890,5908,7878,9780,9439,14589,3
11824,5798,9712,3315,9592,3772,7725,6003,7867,9838,9411,14194,3
11726,5704,9754,3272,10078,3836,8302,6649,8733,10600,10133,16309,3
11656,5944,9738,3227,10073,3809,8182,6238,8051,9851,9569,15406,3
12110,6071,10038,3631,9482,3927,7564,6309,7949,9694,9246,13996,3
11960,6045,9857,3507,9700,3901,7966,6194,8088,10309,10171,15472,3
10934,5141,9605,2945,10303,3581,8542,6620,8794,11177,10811,17553,3
11530,5671,9885,3172,10101,3494,8058,6187,8032,10193,10118,16000,3
11954,5925,9888,3424,9644,3764,7582,6017,8084,10052,9706,14664,3
10639,5385,9718,3150,10754,3848,9130,6869,9199,11885,12428,19988,3
11873,5897,9518,3491,9443,3802,7831,6445,8349,10454,10841,15361,3
11092,5452,9905,3459,10895,4312,9209,7244,9709,12101,12603,18522,3
12030,6040,9787,3523,9643,4088,7890,6395,8259,10251,10665,14753,3
11490,5573,9921,3362,10483,4022,8634,6699,8886,11057,11066,17192,3
12000,5822,9458,3431,9504,3657,7587,6139,7789,9632,9934,14658,3
12158,5673,9690,3328,9714,3821,7708,5887,7834,9948,10137,15138,3
12420,6112,9890,3557,9652,3889,7551,6335,7902,9662,9557,14508,3
11780,5873,9567,3524,9625,3961,7860,6586,8221,10705,10876,15684,3
11418,5756,9972,3568,10396,4266,8515,6749,8607,11370,11607,16787,3
12223,6137,9818,3572,9446,3989,7797,6283,7915,10082,10324,14638,3
11098,5630,9785,3328,10325,3815,8853,6767,8760,11209,10486,17223,3
12368,6125,9820,3572,9757,3912,7631,6088,7733,9540,9223,14426,3
11711,5939,9865,3441,9791,4015,7974,6569,8488,10242,10453,15230,3
11990,6044,9929,3574,9785,3949,7924,6292,7765,9479,8791,14201,3
11744,5906,9822,3241,9743,3720,7924,6074,7934,9448,8544,14243,3
11953,6034,9729,3351,9714,3790,7737,6100,7976,9673,9634,14714,3
11614,5698,10011,3434,10331,3978,8522,6674,8565,10763,10564,16226,3
12148,6080,9683,3475,9632,3741,7387,5819,7355,9131,8130,13749,3
11941,5771,9711,3327,9992,3728,7933,6255,8363,9921,9389,15155,3
12045,6016,9695,3269,9800,3638,7752,5870,7371,8967,8205,13788,3
11604,5626,9983,3054,9895,3404,7986,5888,7852,9535,9034,14963,3
11925,5935,9435,3508,9472,3934,7675,6257,8059,10056,9976,14633,3
12059,6017,9719,3494,9514,3872,7627,6159,7509,9389,8522,13917,3
12024,5730,9994,3355,9754,3680,7893,5995,7671,9606,8891,14576,3
11464,5816,9667,3355,10186,4009,8501,6649,8253,10286,9084,15454,3
11963,6044,9716,3364,9521,3773,7806,6057,7905,9719,9191,14352,3
12070,5908,9635,3409,9637,3822,7979,6358,7671,9547,8494,14536,3
11444,5653,9949,3223,10296,3731,8549,6483,8626,10506,9766,16494,3
11987,6126,9625,3400,9400,3863,7573,6063,7660,9336,8253,13731,3
9244,3895,8692,1984,10294,2751,8863,5939,9226,11972,14231,24091,3
10850,5421,9756,2943,10286,3431,8235,6316,8558,11086,11546,17528,3
12278,5874,9662,3444,9267,3645,7396,5824,7717,9241,9233,13950,3
11505,5463,9570,3022,9742,3687,7899,6136,7749,10159,9586,15519,4
11237,5591,9381,3393,10089,3861,8684,6673,8564,10862,9748,16044,4
11357,5611,9449,3539,10020,4056,8315,6758,8486,10976,10487,16282,4
11401,5778,9372,3369,9604,3806,8064,6318,8025,10158,9808,15479,4
12096,6061,9617,3514,9572,4005,8024,6377,7840,10245,9317,14664,4
10410,5051,9495,3013,10804,3764,9384,6883,9537,11696,10671,18217,4
11142,5303,9647,3184,10344,3863,8729,6686,8689,10955,10150,16704,4
11021,5290,9787,3198,10294,3901,8727,6853,9011,11079,10071,16723,4
8938,4451,8797,2704,11101,3537,10380,7156,10424,13463,13449,23037,4
11838,5809,9877,3412,9862,3986,7933,6338,7996,10018,9425,14789,4
11569,5700,9602,3427,10021,4005,8183,6637,8333,10480,10463,15221,4
11524,5597,9380,3281,9919,3856,8278,6349,8081,10303,9439,15330,4
11878,5710,9664,3234,9716,3826,7931,6218,7863,9959,9519,14743,4
9708,4757,9242,2572,10598,3255,9463,6538,9517,12825,12761,20854,4
11966,5963,9610,3439,9498,3969,7642,6207,7862,9623,9396,13991,4
11623,5669,9752,3361,9765,3792,8067,6479,8235,10473,10087,15591,4
11583,5918,9348,3520,9454,4029,8019,6632,8105,10273,9722,15404,4
11737,5943,9395,3546,9613,4015,8158,6567,7949,10104,9535,14609,4
11704,6003,9828,3579,9991,4191,8350,6859,8718,11173,10354,15953,4
11065,5405,9377,3098,10008,3598,8339,6416,8282,10678,10480,15904,4
11384,5492,9433,3085,10088,3641,8190,6211,8266,10533,10276,15847,4
11257,5694,9904,3382,10679,4143,9010,6991,8845,11335,10829,17127,4
10668,5216,9282,2911,10437,3572,9147,6737,8823,11720,11405,18759,4
11252,5608,9869,3256,10411,3935,8595,6544,8567,10821,9954,16461,4
11895,5938,9758,3509,9770,3921,8001,6276,8026,10237,9758,14745,4
11693,5945,9975,3612,10116,4154,8417,6676,8472,10815,10673,15760,4
12077,6384,10298,3899,10129,4423,8304,6624,8043,9936,9059,13907,4
11497,5999,9956,3688,10301,4319,8612,6853,8637,10752,9757,15835,4
11616,5848,9725,3448,10127,3916,8160,6628,8462,10626,10434,15612,4
11675,5558,9573,3171,9832,3638,7966,6273,8053,10235,9956,15427,4
11809,5957,9698,3350,9624,3836,7703,6151,7781,9855,9548,14219,4
12196,6375,9838,4054,9722,4573,8011,7006,8437,11115,10991,15513,4
11758,6143,9827,3798,9922,4367,8094,6650,8539,10729,10852,15742,4
12466,6117,9578,3483,9336,3850,7421,5871,7517,9371,9493,13955,4
11847,6066,9755,3427,9806,3977,7892,6356,8262,10753,11070,16229,4
11518,5700,9971,3491,10283,4092,8520,6787,8744,11502,12070,17405,4
11585,6127,9736,3735,10245,4366,8660,7026,8683,11160,10461,15903,4
11302,5939,9839,3805,10313,4498,8710,7101,9134,11176,10554,16444,4
11691,5890,9781,3459,10075,4363,8522,7249,9070,11679,12448,17179,4
12245,6511,9516,3929,9040,4355,7482,6654,8048,10273,9990,13859,4
12316,6239,9756,3690,9227,4156,7396,6313,7901,10413,10433,14674,4
11958,6388,9615,3839,9511,4213,7868,6655,8249,10623,11260,15574,4
12165,6457,9828,3784,9569,4253,7903,6459,8067,10116,9552,14605,4
11311,6061,9723,3843,10206,4553,8862,7152,9217,11913,11742,17877,4
11878,5955,10104,3657,10175,4377,8382,7018,8743,10755,10301,15422,4
10340,5178,9573,3286,11233,4545,10075,8234,10766,13823,14074,21483,4
11876,6430,9896,3892,9629,4415,7983,6876,8432,10808,10097,15911,4
11780,5831,9703,3394,10054,3907,8280,6270,8222,10591,10424,16321,4
11814,6120,9973,3594,9958,4255,8163,6815,8810,11295,10693,16238,4
12201,6289,9641,4051,9469,4485,7979,6805,8210,10609,10260,15279,4
11742,6312,10162,4299,10566,5066,8901,7466,9061,11513,11316,17087,4
11996,6463,9690,3884,9362,4505,8028,6860,8383,10959,10201,15140,4
11962,6220,10130,3932,10233,4366,8542,6985,8414,10549,9666,15176,4
11783,5803,10050,3382,9897,3919,8179,6466,8171,10254,9943,15193,4
11772,5973,9718,3494,9792,3951,7936,6511,8395,10690,10577,16272,4
12049,6026,9755,3292,9418,3833,7647,6081,7782,9888,9122,14427,4
11754,5991,9716,3414,9871,3738,8356,6231,8166,10291,9912,15624,4
11420,5426,9769,3182,10103,3705,8537,6370,8521,11085,10440,16450,4
11590,5879,9763,3647,10330,4166,8505,6858,8818,10878,10589,15835,4
12000,5697,9479,3207,9484,3686,7883,6059,8092,9842,9829,15074,4
11646,5568,9826,3129,9931,3488,7973,5717,7721,9491,9458,14726,4
12549,6262,9692,3595,9074,4031,7311,6150,7628,9508,9512,13473,4
12591,6234,9758,3624,9111,3938,7401,6202,7517,9481,9407,13645,4
11731,5684,9770,3096,9813,3824,8295,6460,8252,10504,9445,15650,4
12097,5790,9864,3622,9829,4075,8167,6468,7881,10004,9047,14441,4
12801,6625,9828,4081,9308,4575,7667,6576,7977,9932,9571,13689,4
11396,5496,9645,3288,9966,3907,8457,6743,8636,11028,11650,16581,4
11851,5953,9650,3497,9769,4063,7893,6518,8287,10313,10493,15238,4
12213,6023,9290,3506,8920,4001,7330,6120,7495,9427,9213,13607,4
12380,6110,9535,3492,9341,4011,7683,6319,8169,10180,10067,14260,4
11802,5879,9869,3631,9942,4174,8232,6589,8338,10660,9997,15246,4
12024,6063,9711,3460,9791,4238,8156,6844,8519,10744,10635,15521,4
11689,5489,9550,3119,9928,3683,8132,6497,8300,10848,11140,15869,4
11055,5567,9888,3266,10726,4065,9042,7215,9156,12071,12290,17990,4
11870,5719,9931,3334,9804,3913,8101,6306,7976,10169,10108,14997,4
11826,6088,9834,3654,9981,4153,8157,6637,8184,9972,9754,14919,4
11739,5890,9718,3526,9952,4063,8191,6561,8054,9756,9007,14532,4
11851,5807,9820,3364,9898,3896,8173,6432,8293,10539,9981,15538,4
11246,5302,9614,3045,10458,3718,8771,6735,8539,11092,10074,16473,4
12329,5976,9869,3528,9784,3881,7665,6356,7711,9989,9616,14319,4
11811,5581,9730,3347,10130,4065,8283,6563,8592,10718,10666,15799,4
11916,5678,9609,3381,9838,3777,8068,6366,7933,10049,10051,15084,4
12810,6733,10257,4125,9372,4600,7617,6600,7635,9385,8539,12698,4
12097,5974,10066,3644,9876,4311,8101,6630,8017,10009,9423,14754,4
11963,5841,9684,3415,9499,3911,7803,6181,7772,9802,9512,14666,4
11992,6072,9811,3799,9867,4180,8200,6717,8236,10224,9647,14295,4
12080,6085,10021,3887,9906,4460,8238,6876,8391,10631,10083,14975,4
12356,6138,9685,3837,9543,4412,8033,6743,8177,10338,9702,14654,4
12024,6049,9995,3773,10116,4270,8372,6685,8164,10134,9228,14663,4
11746,6032,10019,3374,10226,3740,7965,6449,8069,10691,9939,15576,4
12456,6390,9900,3733,9506,4101,7694,6301,7693,9843,9670,13927,4
11426,5617,10117,3604,10621,4308,9202,7184,9266,11876,10818,17414,4
12262,6075,9895,3590,9560,4288,7646,6408,7967,9720,9340,14221,4
11998,5924,10060,3644,9929,4367,8212,6661,7982,10548,9778,14936,4
12922,6657,9900,3912,9013,4074,7143,5940,7344,9062,8584,12578,4
12567,6511,9939,3851,9102,4266,7257,6250,7295,9133,8672,13267,4
12694,6372,10166,3846,9130,4187,7264,6148,7616,9760,9157,13460,4
12958,6601,10010,4176,9143,4350,7231,6286,7578,9051,8761,12663,4
12897,6392,9994,3843,9055,3991,7344,5915,7433,9356,8784,13047,4
12938,6617,9659,3833,8600,4049,6775,5828,6865,8692,8456,12197,4
12326,6169,9851,3517,9406,3904,7672,6237,7932,9825,9511,13758,4
12073,5885,9909,3311,9757,3738,7856,6272,8164,10702,10436,15320,4
12002,6055,9730,3764,9513,4497,8084,6871,8613,10734,9656,15036,4
12959,6633,9552,3858,8648,3910,6945,6071,7356,9422,9536,13211,4
11171,5439,9787,3231,10179,3740,8406,6435,8689,11090,11136,16707,4
13063,6422,9705,3757,8924,4003,7162,5962,7094,9193,8859,13155,4
12754,6262,10059,3741,9166,4094,7410,6333,7661,9682,9385,13726,4
12611,6496,9925,3734,8944,3950,7096,5914,7504,9197,9402,12802,4
13064,6512,9831,3940,9094,4159,7069,6253,7415,9161,9150,13135,4
12685,6758,9785,4163,8959,4564,7360,6386,7730,9535,9288,13103,4
12154,6008,10242,3634,9712,3785,7627,6097,7791,9950,9973,14938,4
13315,7006,9850,4333,8680,4548,6728,6385,7226,9070,9004,12245,4
13430,6851,9779,4084,8208,4358,6866,6071,7150,9237,9001,12423,4
11472,5657,9749,3675,10226,4218,8842,7137,8897,11283,10187,16274,4
12685,6117,10094,3650,9500,4054,7392,6335,7618,10056,9295,14180,4
12611,5955,9752,3495,9512,3961,7683,6230,7802,9742,9699,14413,4
12341,6081,9856,3584,9344,3957,7369,6116,7678,9956,9951,14038,4
12394,6136,9858,3537,9256,3879,7227,5992,7474,9861,9905,14310,4
12170,6027,9704,3335,9656,3916,7944,6336,8130,10349,10199,15103,4
11617,5503,9775,3238,9892,3755,8199,6399,8609,10926,11358,16692,4
11922,5669,9864,3267,9741,3851,7978,6506,8252,10428,10915,15948,4
11085,5022,9791,2988,10309,3655,8840,6604,8786,11820,12179,18736,4
12453,5838,9876,3301,9531,3824,7590,6080,7777,10037,10073,14858,4
12561,6114,9981,3555,9198,3916,7395,6278,7631,9958,10175,14609,4
11641,5833,9888,3559,10115,4309,8794,7063,8794,11215,10744,16190,4
12404,6009,9962,3451,9517,3784,7628,6170,7695,9703,9720,14429,4
12643,6506,9976,3602,9102,4030,7226,6100,7341,9603,9004,13535,4
12180,6232,9988,3762,9373,4237,7684,6498,8060,10357,10293,14512,4
12345,6238,9670,3564,9188,3992,7600,6376,7749,9655,9709,14222,4
13336,6532,9947,3829,8982,4002,7032,5933,7125,9172,9360,13426,4
12840,6262,9604,3687,8860,4036,6996,6222,7555,9561,9752,13085,4
12239,5973,10190,3502,10213,4074,8195,6583,8409,10434,9940,15391,4
12787,6235,9826,3827,9195,4090,7515,6310,7502,9513,9004,13448,4
12020,5961,10143,3462,9817,4027,8078,6459,8022,10161,9602,15098,4
12259,6133,9738,3782,9316,4208,7856,6418,7738,9787,8941,13983,4
12061,6302,9893,3757,9636,4281,8069,6579,8163,10077,9164,14390,4
13081,6913,9684,4079,8602,4378,6978,6021,6981,8697,8372,11947,4
12387,6291,9755,3721,9702,4008,7834,6487,7995,9965,9225,14277,4
12349,5981,9572,3433,9415,3938,7494,6183,7992,9771,9883,13997,4
11132,5573,9740,3529,10526,4098,8882,6978,8702,10871,9784,15597,4
11410,5726,9972,3680,10454,4357,8857,7012,9082,11360,11024,16642,4
12373,6219,9923,3778,9358,4149,7629,6413,7854,9998,9729,14403,4
12312,6497,9880,3974,9372,4308,7775,6596,8066,10099,10205,14349,4
11738,5589,9878,3214,9977,3780,8333,6608,8171,10539,9241,15170,4
11379,5955,10019,3653,10574,4227,8974,7077,8945,11262,10249,16325,4
11786,6037,9728,3628,9638,4344,8177,6808,8516,10863,10211,15084,4
11803,5900,9724,3620,9590,4061,7928,6705,8216,10348,10211,14693,4
11510,5751,9693,3566,10186,4158,8489,6766,8541,11119,11037,16542,4
11116,5750,9904,3580,10421,4309,9102,7188,9194,12113,11212,17418,4
10965,5437,9570,3266,10501,3922,8974,6924,9061,11680,11067,17677,4
12175,6130,9867,3527,9533,4113,7664,6444,7669,10325,9691,14635,4
12300,6262,9762,3616,9635,3997,7851,6384,8020,9960,9565,13927,4
11783,5876,9946,3637,10402,4472,8801,6972,8780,10971,10192,15900,4
11588,5923,9781,3552,10173,4134,8253,6856,8418,10827,10165,15394,4
11904,5942,9611,3426,9584,4069,7922,6443,8045,10605,10708,15821,4
11955,5951,9988,3571,9916,4276,8371,6806,8469,10806,9998,15451,4
11909,6265,10118,3877,10246,4606,8797,7157,8580,10452,9527,14536,4
11258,5489,9744,3395,10088,4012,8623,7100,9055,11868,11700,17049,4
12250,5814,9876,3716,9663,4127,8093,6580,8073,10358,10058,14751,4
11497,5843,9973,3517,10119,4078,8508,6892,8745,11381,11443,16584,4
12092,6261,9899,3750,9827,4345,8045,6810,8351,10447,10343,14994,4
11644,6047,9915,3728,10140,4509,8607,7331,8924,11224,11213,15845,4
11729,5895,9559,3823,9815,4313,8159,6987,8737,11184,11148,15601,4
11703,6057,9935,3483,9707,4029,8206,6686,8460,10727,10362,15782,4
12153,6263,9759,3920,9665,4375,7841,6908,8327,10539,10260,14605,4
11984,6253,9804,3875,9317,4186,7836,6542,8105,10387,10349,14799,4
12033,6038,9666,3530,9780,4243,8085,6887,8679,10921,10964,15665,4
11847,6130,9899,3711,9992,4381,8171,7131,8816,11542,11836,16237,4
10682,5276,9833,3245,10784,3877,9202,7175,9836,12971,12942,19266,4
11921,6146,10029,3655,9906,4382,8019,6896,8489,10878,10875,15495,4
11982,6273,10002,3853,10019,4661,8516,7218,8583,10991,10130,15574,4
10909,5432,9848,3368,10693,4289,9237,7375,9971,12963,13055,19669,4
11439,5752,9987,3480,10273,4113,8377,6800,8832,11408,11204,17210,4
11871,6162,9892,4011,9672,4419,8081,6829,8561,10779,10585,15041,4
12059,6279,10077,4014,10205,4760,8511,7218,8601,10941,9637,15257,4
11689,6094,9863,3861,10093,4492,8281,7087,8562,10397,9626,15089,4
12115,6306,9813,3803,9565,4348,8097,6590,8005,10277,9269,14248,4
11964,6083,9875,3813,9978,4440,8317,7103,8927,11938,11698,16453,4
11582,6163,10019,3919,9975,4689,8537,7558,9774,12501,12647,17482,4
10221,5066,9713,3295,10948,4312,9851,7820,10337,14046,14544,20919,4
9311,4257,8661,2169,10573,2995,9234,6575,9945,13541,15535,23089,4
11287,5680,9643,3379,10206,4197,8450,6968,8968,11600,12189,17352,4
11329,6008,9681,3771,10119,4538,8757,7601,9660,12954,13087,17775,4
11597,6029,9679,3682,10059,4428,8360,7180,9103,11522,11881,16499,4
11983,5969,9834,3509,9946,4074,8201,6478,8479,10903,10070,15089,4
11606,5813,9714,3554,10047,4200,8198,6666,8542,10740,10325,15703,4
11631,5752,9884,3643,10135,4289,8489,7109,9504,12066,11950,16971,4
12165,6000,9958,3561,9828,4140,7992,6710,8241,10735,10110,14938,4
11631,5718,9597,3471,9956,4104,8123,6724,8438,11022,11049,15956,4
12272,6355,9789,3835,9665,4353,7930,6586,8189,10179,10622,14845,4
11845,5891,9774,3562,9901,4112,7979,6529,8202,10605,10032,15263,4
11841,6219,9688,3776,9888,4277,8005,6543,7716,9801,9198,14285,4
12108,6500,10014,4103,10028,4645,8163,6844,8014,10021,9174,13999,4
12169,6163,9751,3754,9407,3987,7613,6454,8116,10366,10231,14486,4
11993,6172,9871,3821,9645,4392,8108,6817,8631,10900,10768,14849,4
12142,6183,9807,3676,9832,4481,7832,6671,8110,10071,9299,14367,4
11299,5901,9910,3639,10242,4181,8489,6912,8658,10671,9878,15476,4
11641,5963,9719,3567,9694,4001,8080,6620,8295,10886,10510,15301,4
11998,6343,9720,4028,9866,4576,8124,7023,8745,10707,10400,14905,4
11298,5562,9722,3354,10228,3854,8746,6645,8519,10782,9983,15814,4
11171,5676,9702,3547,10292,4394,8897,7483,9559,12334,12893,18248,4
10380,5315,9623,3184,10812,4147,9304,7438,10361,13351,14224,19892,4
12087,6130,9672,3610,9600,4216,7870,6633,8246,10575,10422,15007,4
11583,5701,9775,3291,10146,3882,8319,6604,8615,10795,10828,15860,4
10071,4970,9551,3111,10934,4087,9669,7765,10436,14092,15003,21589,4
10032,5096,9293,2759,10933,3434,9396,6907,9618,12464,12153,19298,4
11205,5617,9729,3324,10014,3906,8448,6592,8518,11091,10404,16132,4
11337,5766,9746,3461,10355,4093,8862,7082,8862,11472,10730,16952,4
12119,6014,9792,3658,9601,4167,7907,6545,8032,9652,9274,13682,4
11800,5911,9936,3791,10197,4467,8703,7024,8860,11384,10857,16475,4
11823,6062,9796,3535,9818,4264,8342,6689,8340,10385,9818,14467,4
11221,5690,9652,3435,10101,4042,8445,6744,8711,11124,11284,16140,4
12216,5746,9710,3528,9588,3992,7781,6504,8008,10401,10386,14946,4
10849,5832,9640,3498,10635,4358,9131,7232,9285,12272,11672,18084,4
11774,6008,9481,3383,10009,4014,8369,6600,8154,10283,9655,14604,4
10252,5159,9681,3240,11014,4144,9593,7937,10831,14276,14889,21599,4
12038,6290,10053,3813,9793,4495,8013,7017,8595,11014,11136,15663,4
12129,6241,9779,3644,9601,4178,7739,6437,7957,10165,10125,14274,4
11853,5932,9552,3487,9474,3988,7866,6388,8142,10476,10586,15176,4
12138,6245,9974,3601,9873,4099,8012,6509,8113,10329,10134,14659,4
11899,6322,9857,3778,9768,4354,8069,6805,8434,10223,9491,14378,4
11792,5794,9848,3324,9968,3811,8054,6412,8199,10370,10589,15300,4
11788,6105,9791,3660,9888,4188,8146,6649,8070,10471,9827,15122,4
11489,5899,9760,3360,10155,3811,8344,6425,8108,10136,9692,15538,4
11761,6115,10089,3905,10227,4637,8688,7387,9235,11611,11151,16059,4
11793,6150,9896,3978,9865,4538,8493,7176,8797,11280,10617,15748,4
12056,6444,10264,4384,10299,4760,8790,7471,9165,11272,10221,15696,4
12402,6322,9858,3892,9376,4320,7614,6445,7906,9748,9910,14132,4
11938,5776,9815,3483,9760,4085,8380,6732,8464,10749,10524,15536,4
10498,5202,9843,3077,10860,3639,9190,6836,9006,11771,11203,18048,4
12014,6019,9731,3618,9194,4276,7696,6467,8059,10478,10287,14604,4
12131,6009,9669,3560,9774,4151,7990,6534,8113,10384,10036,14795,4
11825,5970,9481,3606,9942,4021,8128,6285,7654,9453,8391,13619,4
12475,6434,9898,3822,9274,4236,7415,6159,7296,9310,8975,13296,4
12464,5811,9702,3530,9915,3867,8069,6395,8157,10459,10248,14754,4
12235,6136,9882,3601,9330,4072,7662,6217,7792,9876,9844,13983,4
12066,5885,9843,3532,9706,3927,7861,6336,8157,10417,9921,14963,4
12726,6243,9690,3494,9577,4174,7666,6338,7573,9706,8920,13331,4
11256,4768,9472,2895,10600,3543,9062,6602,9065,11541,12024,18665,4
13081,6913,9684,4079,8602,4378,6978,6021,6981,8697,8372,11947,4
11965,5826,9426,3311,9540,3828,7895,6419,8358,10863,11256,15689,4
12389,5830,9638,3372,9467,3763,7574,6008,7571,9870,9913,14493,4
12259,5924,9549,3396,9256,3751,7355,5990,7552,9403,9329,13545,4
11994,5640,9379,3515,9781,3830,7899,6110,7799,9483,8845,14274,4
11832,5869,9815,3385,10091,4069,8559,6571,8408,10330,10065,15791,4
12190,6198,9615,3651,9524,3976,7700,6228,7773,9440,8594,13251,4
12073,5915,9883,3721,9978,3954,8321,6663,8234,9852,9134,14555,4
11803,5846,10011,3733,10211,4165,8586,6901,8550,10896,10235,15824,4
12695,6421,9668,3845,9325,4299,7593,6415,7754,9617,9274,13655,4
12506,6446,9974,3994,9550,4533,7661,6572,7845,9764,9482,13729,4
12702,6202,10016,3847,9645,4213,7708,6330,7751,9338,9117,13298,4
12155,5710,9520,3260,9042,3649,7280,5929,7899,9980,10421,14557,4
13023,6594,9971,3796,8732,4163,7001,6012,7590,9485,9329,12756,4
11848,5935,9637,3471,9647,3992,8047,6320,7976,9686,9123,14108,4
11865,5776,9453,3260,9507,3712,7887,6029,7896,9764,9341,14355,4
12052,5837,9599,3257,9483,3591,7692,5644,7192,9013,8624,13544,4
10383,4765,9204,2738,10316,3440,9043,6234,9044,11229,11271,18568,4
11681,5651,9665,3438,9730,3851,7938,6052,7807,9633,8880,14041,4
11507,5390,9597,3128,9847,3482,8210,6050,8102,9908,9451,15458,4
11588,5444,9374,3186,9566,3613,7983,6123,8201,10479,10403,15183,4
11962,5639,9590,3317,9581,3854,7990,6309,8139,10026,9597,14464,4
13245,7111,9932,4276,8550,4530,6926,6154,6958,8871,8541,11679,4
11028,5258,9769,3298,10285,4089,8849,7041,9250,11977,12745,17856,4
12007,5758,9782,3369,9646,3680,7852,6114,8110,10112,10020,14599,4
12107,6028,9662,3478,9274,4153,7469,6079,7578,9367,9098,13320,4
9960,4208,8577,2358,10126,3085,8942,6444,9696,12608,14695,21775,4
11719,5629,9564,3164,9852,3669,8298,6210,8046,9941,9210,14847,4
11953,5818,9620,3419,9538,4057,7970,6180,8100,9820,9094,14336,4
12481,6118,9516,3615,9529,3969,7874,6148,7705,9573,9174,13847,4
12008,5795,9537,3560,9596,3904,8138,6266,7797,9739,8952,13985,4
12067,5981,9413,3543,9356,3866,7766,6089,7844,9599,9187,14127,4
11407,5464,9373,3202,9989,3604,8493,6322,8360,10148,9546,15311,4
11233,5494,9731,3270,10521,4054,9071,6778,8730,10807,9657,15751,4
11199,5487,9678,3271,10408,3897,8756,6338,8531,10386,9788,15953,4
11732,5768,9657,3491,9722,3873,8219,6124,7746,9726,8361,13963,4
