Date,Unit Name,Longitude,Latitude,Fuel Type,Time,MW,MVAR,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,freezing_level_height,sunshine_duration,weather_code,cape,is_day
2024-07-31 17:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,328.0,50.0,25.65,87.0,23.323238,30.57365,0.0,0.0,5090.0,0.0,2.0,90.0,0.0
2024-07-31 17:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,322.0,50.0,25.5,87.0,23.175827,30.39973,0.0,0.0,5060.0,0.0,1.0,90.0,0.0
2024-07-31 18:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,317.0,50.0,25.35,87.0,23.028414,30.213566,0.0,0.0,5030.0,0.0,1.0,80.0,0.0
2024-07-31 18:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,320.0,50.0,25.2,87.0,22.880995,29.925972,0.0,0.0,5030.0,0.0,1.0,60.0,0.0
2024-07-31 19:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,320.0,49.0,25.1,87.0,22.782717,29.7174,0.0,0.0,5030.0,0.0,1.0,30.0,0.0
2024-07-31 19:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,323.0,49.0,24.95,87.0,22.635298,29.430561,0.0,0.0,5020.0,0.0,1.0,20.0,0.0
2024-07-31 20:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,327.0,51.0,24.85,87.0,22.537018,29.282604,0.0,0.0,5000.0,0.0,1.0,10.0,0.0
2024-07-31 20:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,321.0,48.0,24.75,87.0,22.438734,29.126308,0.0,0.0,5000.0,0.0,1.0,0.0,0.0
2024-07-31 21:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,323.0,49.0,24.75,86.0,22.248655,29.018024,0.0,0.0,4990.0,0.0,1.0,0.0,0.0
2024-07-31 21:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,326.0,49.0,24.7,86.0,22.199587,28.931686,0.0,0.0,4980.0,0.0,1.0,0.0,0.0
2024-07-31 22:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,319.0,47.0,24.7,86.0,22.199587,28.919765,0.0,0.0,4970.0,0.0,1.0,0.0,0.0
2024-07-31 22:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,316.0,49.0,24.5,87.0,22.193031,28.701225,0.0,0.0,4950.0,0.0,0.0,0.0,0.0
2024-07-31 23:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,317.0,49.0,24.65,87.0,22.34045,28.93468,0.0,0.0,4930.0,24.737024,0.0,0.0,1.0
2024-07-31 23:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,317.0,49.0,25.7,85.0,22.987587,30.291256,0.0,0.0,4940.0,900.0,1.0,20.0,1.0
2024-08-01 00:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,323.0,102.0,27.05,81.0,23.508509,31.978657,0.0,0.0,4940.0,900.0,1.0,40.0,1.0
2024-08-01 00:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,322.0,101.0,28.1,76.0,23.470404,33.092495,0.0,0.0,4950.0,900.0,0.0,50.0,1.0
2024-08-01 01:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,324.0,102.0,29.05,71.0,23.25678,33.827152,0.0,0.0,4950.0,900.0,0.0,80.0,1.0
2024-08-01 01:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,323.0,101.0,29.8,68.0,23.258503,34.375286,0.0,0.0,4950.0,900.0,2.0,160.0,1.0
2024-08-01 02:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,322.0,102.0,30.5,65.0,23.17669,35.28288,0.0,0.0,4950.0,900.0,2.0,240.0,1.0
2024-08-01 02:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,326.0,100.0,31.05,62.0,22.915047,35.692703,0.0,0.0,4950.0,900.0,3.0,250.0,1.0
2024-08-01 03:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,311.0,101.0,31.5,60.0,22.796656,35.81273,0.0,0.0,4940.0,900.0,3.0,270.0,1.0
2024-08-01 03:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,318.0,102.0,31.6,60.0,22.890413,35.621677,0.0,0.0,4920.0,900.0,3.0,340.0,1.0
2024-08-01 04:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,322.0,49.0,31.55,62.0,23.385782,35.90133,0.0,0.0,4890.0,900.0,3.0,500.0,1.0
2024-08-01 04:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,322.0,110.0,31.4,66.0,24.283525,36.573082,0.1,0.0,4920.0,900.0,2.0,880.0,1.0
2024-08-01 05:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,326.0,107.0,31.25,70.0,25.125393,37.104305,0.1,0.0,4940.0,900.0,2.0,1270.0,1.0
2024-08-01 05:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,341.0,109.0,31.15,72.0,25.503235,37.24181,0.1,0.0,4960.0,900.0,80.0,1450.0,1.0
2024-08-01 06:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,321.0,111.0,31.05,72.0,25.407309,36.760616,0.1,0.0,4980.0,900.0,80.0,1520.0,1.0
2024-08-01 06:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,337.0,110.0,30.95,72.0,25.311386,36.248844,0.1,0.0,4990.0,900.0,80.0,1470.0,1.0
2024-08-01 07:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,337.0,109.0,30.85,72.0,25.215462,36.161488,0.1,0.0,5000.0,900.0,80.0,1360.0,1.0
2024-08-01 07:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,329.0,109.0,30.7,72.0,25.071568,35.911583,0.0,0.0,4990.0,900.0,2.0,1250.0,1.0
2024-08-01 08:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,321.0,111.0,30.5,72.0,24.879704,35.577744,0.0,0.0,4970.0,900.0,2.0,1140.0,1.0
2024-08-01 08:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,320.0,73.0,30.15,73.0,24.774685,35.22095,0.1,0.0,5050.0,900.0,2.0,1090.0,1.0
2024-08-01 09:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,338.0,72.0,29.75,74.0,24.617615,34.87284,0.1,0.0,5130.0,900.0,2.0,1040.0,1.0
2024-08-01 09:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,340.0,72.0,29.25,76.0,24.581385,34.450314,0.1,0.0,5130.0,900.0,80.0,950.0,1.0
2024-08-01 10:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,339.0,73.0,28.75,78.0,24.531816,34.02191,0.1,0.0,5130.0,888.7432,80.0,840.0,1.0
2024-08-01 10:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,346.0,72.0,28.25,80.0,24.469494,33.63978,0.0,0.0,5140.0,0.0,2.0,730.0,0.0
2024-08-01 11:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,327.0,73.0,27.9,82.0,24.541271,33.459145,0.0,0.0,5150.0,0.0,2.0,660.0,0.0
2024-08-01 11:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,320.0,48.0,27.7,84.0,24.749004,33.568764,0.0,0.0,5190.0,0.0,2.0,710.0,0.0
2024-08-01 12:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,322.0,49.0,27.55,86.0,24.99632,33.716442,0.0,0.0,5220.0,0.0,2.0,750.0,0.0
2024-08-01 12:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,322.0,48.0,27.3,87.0,24.9447,33.40701,0.0,0.0,5210.0,0.0,2.0,650.0,0.0
2024-08-01 13:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,320.0,48.0,27.1,88.0,24.939632,33.125683,0.0,0.0,5200.0,0.0,2.0,520.0,0.0
2024-08-01 13:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,320.0,50.0,26.95,88.0,24.79202,32.87991,0.0,0.0,5180.0,0.0,1.0,450.0,0.0
2024-08-01 14:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,317.0,-2.0,26.8,88.0,24.644405,32.63486,0.0,0.0,5160.0,0.0,1.0,400.0,0.0
2024-08-01 14:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,322.0,0.0,26.55,89.0,24.587185,32.306774,0.0,0.0,5130.0,0.0,1.0,370.0,0.0
2024-08-01 15:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,321.0,0.0,26.35,89.0,24.390089,31.966091,0.0,0.0,5100.0,0.0,1.0,350.0,0.0
2024-08-01 15:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,322.0,-1.0,26.2,89.0,24.242262,31.700546,0.0,0.0,5080.0,0.0,1.0,320.0,0.0
2024-08-01 16:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,322.0,48.0,26.05,89.0,24.09443,31.478489,0.0,0.0,5050.0,0.0,1.0,300.0,0.0
2024-08-01 16:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,278.0,48.0,25.85,90.0,24.083324,31.289013,0.0,0.0,5030.0,0.0,1.0,290.0,0.0
2024-08-01 17:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,242.0,48.0,25.75,90.0,23.984632,31.12769,0.0,0.0,5000.0,0.0,1.0,290.0,0.0
2024-08-01 17:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,232.0,49.0,25.7,90.0,23.93529,31.060787,0.0,0.0,4980.0,0.0,1.0,300.0,0.0
2024-08-01 18:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,233.0,-11.0,25.7,90.0,23.93529,31.060787,0.0,0.0,4950.0,0.0,1.0,300.0,0.0
2024-08-01 18:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,247.0,-10.0,25.6,90.0,23.836596,30.886295,0.0,0.0,4930.0,0.0,2.0,290.0,0.0
2024-08-01 19:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,295.0,-9.0,25.5,90.0,23.737906,30.708588,0.0,0.0,4910.0,0.0,2.0,280.0,0.0
2024-08-01 19:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,324.0,-6.0,25.4,90.0,23.639208,30.575241,0.0,0.0,4900.0,0.0,2.0,270.0,0.0
2024-08-01 20:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,322.0,0.0,25.3,91.0,23.72396,30.573746,0.0,0.0,4890.0,0.0,2.0,250.0,0.0
2024-08-01 20:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,323.0,101.0,25.2,92.0,23.806688,30.541683,0.0,0.0,4890.0,0.0,2.0,240.0,0.0
2024-08-01 21:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,320.0,102.0,25.1,92.0,23.707726,30.381065,0.0,0.0,4880.0,0.0,2.0,230.0,0.0
2024-08-01 21:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,322.0,100.0,25.0,92.0,23.608759,30.22076,0.0,0.0,4870.0,0.0,1.0,220.0,0.0
2024-08-01 22:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,322.0,102.0,24.95,92.0,23.559278,30.123749,0.0,0.0,4860.0,0.0,1.0,210.0,0.0
2024-08-01 22:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,320.0,101.0,24.8,92.0,23.410826,29.907562,0.0,0.0,4840.0,0.0,1.0,200.0,0.0
2024-08-01 23:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,319.0,101.0,25.0,91.0,23.427475,30.117332,0.0,0.0,4810.0,24.83658,1.0,200.0,1.0
2024-08-01 23:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,318.0,102.0,25.95,87.0,23.618067,31.133411,0.0,0.0,4840.0,900.0,1.0,190.0,1.0
2024-08-02 00:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,355.0,94.0,27.05,82.0,23.712181,32.313908,0.0,0.0,4860.0,900.0,1.0,200.0,1.0
2024-08-02 00:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,355.0,95.0,27.75,80.0,23.983318,33.203453,0.0,0.0,4870.0,900.0,1.0,260.0,1.0
2024-08-02 01:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,353.0,96.0,28.4,78.0,24.192583,33.82815,0.0,0.0,4870.0,900.0,1.0,330.0,1.0
2024-08-02 01:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,347.0,95.0,29.25,75.0,24.36011,34.691483,0.0,0.0,4870.0,900.0,2.0,400.0,1.0
2024-08-02 02:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,350.0,50.0,30.1,71.0,24.262466,35.758625,0.0,0.0,4870.0,900.0,2.0,470.0,1.0
2024-08-02 02:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,355.0,51.0,30.65,68.0,24.068172,36.285213,0.0,0.0,4870.0,900.0,2.0,530.0,1.0
2024-08-02 03:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,359.0,52.0,31.05,66.0,23.95143,36.78608,0.0,0.0,4870.0,900.0,2.0,600.0,1.0
2024-08-02 03:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,352.0,48.0,31.2,66.0,24.093763,37.214344,0.0,0.0,4880.0,900.0,2.0,700.0,1.0
2024-08-02 04:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,354.0,51.0,31.25,67.0,24.392046,37.32297,0.0,0.0,4890.0,900.0,2.0,820.0,1.0
2024-08-02 04:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,359.0,-5.0,31.1,69.0,24.740932,36.994217,0.1,0.0,4900.0,900.0,80.0,1030.0,1.0
2024-08-02 05:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,355.0,-9.0,30.8,72.0,25.167492,36.594685,0.1,0.0,4910.0,900.0,80.0,1150.0,1.0
2024-08-02 05:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,351.0,-8.0,30.2,73.0,24.82274,35.46174,0.1,0.0,4900.0,900.0,80.0,920.0,1.0
2024-08-02 06:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,346.0,0.0,29.7,74.0,24.569483,34.683292,0.1,0.0,4880.0,900.0,80.0,660.0,1.0
2024-08-02 06:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,355.0,-8.0,29.75,74.0,24.617615,34.82413,0.1,0.0,4890.0,900.0,3.0,730.0,1.0
2024-08-02 07:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,351.0,-7.0,29.9,74.0,24.76202,35.103508,0.1,0.0,4900.0,900.0,3.0,830.0,1.0
2024-08-02 07:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,349.0,-8.0,29.55,75.0,24.649426,34.67755,0.1,0.0,4940.0,900.0,80.0,740.0,1.0
2024-08-02 08:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,326.0,-1.0,29.2,76.0,24.533087,34.26265,0.1,0.0,4970.0,900.0,80.0,600.0,1.0
2024-08-02 08:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,323.0,-1.0,29.05,76.0,24.388182,34.1451,0.0,0.0,4960.0,900.0,3.0,510.0,1.0
2024-08-02 09:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,320.0,0.0,29.0,75.0,24.119007,34.039364,0.0,0.0,4950.0,900.0,3.0,440.0,1.0
2024-08-02 09:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,322.0,-1.0,28.8,75.0,23.926113,33.703957,0.0,0.0,5010.0,900.0,2.0,360.0,1.0
2024-08-02 10:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,324.0,-11.0,28.6,75.0,23.733221,33.39878,0.0,0.0,5070.0,900.0,2.0,300.0,1.0
2024-08-02 10:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,323.0,-9.0,28.2,77.0,23.784105,33.14463,0.0,0.0,5060.0,0.0,2.0,270.0,0.0
2024-08-02 11:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,324.0,13.0,27.8,79.0,23.822643,32.941826,0.0,0.0,5050.0,0.0,2.0,280.0,0.0
2024-08-02 11:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,325.0,17.0,27.65,80.0,23.886076,32.89024,0.0,0.0,5040.0,0.0,2.0,380.0,0.0
2024-08-02 12:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:00,323.0,7.0,27.5,82.0,24.151121,32.941216,0.0,0.0,5030.0,0.0,2.0,480.0,0.0
2024-08-02 12:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,12:30,319.0,-3.0,27.15,85.0,24.408384,32.77642,0.0,0.0,5030.0,0.0,1.0,480.0,0.0
2024-08-02 13:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:00,350.0,4.0,26.8,87.0,24.453367,32.478634,0.0,0.0,5030.0,0.0,1.0,440.0,0.0
2024-08-02 13:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,13:30,339.0,-1.0,26.6,88.0,24.447588,32.252243,0.0,0.0,5020.0,0.0,2.0,400.0,0.0
2024-08-02 14:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:00,315.0,-7.0,26.5,88.0,24.349176,32.06759,0.0,0.0,5010.0,0.0,2.0,350.0,0.0
2024-08-02 14:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,14:30,314.0,-6.0,26.35,87.0,24.011156,31.726109,0.0,0.0,4990.0,0.0,1.0,290.0,0.0
2024-08-02 15:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:00,352.0,34.0,26.2,87.0,23.863747,31.533726,0.0,0.0,4970.0,0.0,1.0,240.0,0.0
2024-08-02 15:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,15:30,356.0,34.0,25.95,88.0,23.807913,31.227825,0.0,0.0,4950.0,0.0,1.0,220.0,0.0
2024-08-02 16:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:00,318.0,100.0,25.75,89.0,23.798775,31.022495,0.0,0.0,4930.0,0.0,1.0,210.0,0.0
2024-08-02 16:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,16:30,345.0,99.0,25.6,89.0,23.650946,30.755238,0.0,0.0,4900.0,0.0,2.0,200.0,0.0
2024-08-02 17:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:00,350.0,99.0,25.5,89.0,23.552391,30.562195,0.0,0.0,4870.0,0.0,2.0,190.0,0.0
2024-08-02 17:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,17:30,350.0,99.0,25.2,89.0,23.256725,30.054386,0.0,0.0,4840.0,0.0,1.0,160.0,0.0
2024-08-02 18:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:00,358.0,100.0,24.95,88.0,22.823746,29.55574,0.0,0.0,4810.0,0.0,1.0,120.0,0.0
2024-08-02 18:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,18:30,356.0,100.0,24.8,88.0,22.676115,29.319996,0.0,0.0,4800.0,0.0,1.0,110.0,0.0
2024-08-02 19:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:00,325.0,53.0,24.75,88.0,22.626905,29.239815,0.0,0.0,4790.0,0.0,1.0,100.0,0.0
2024-08-02 19:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,19:30,321.0,51.0,24.6,88.0,22.479275,29.00496,0.0,0.0,4760.0,0.0,1.0,90.0,0.0
2024-08-02 20:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:00,317.0,53.0,24.55,87.0,22.242168,28.821571,0.0,0.0,4720.0,0.0,1.0,80.0,0.0
2024-08-02 20:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,20:30,340.0,52.0,24.5,86.0,22.003305,28.635391,0.0,0.0,4700.0,0.0,1.0,70.0,0.0
2024-08-02 21:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:00,348.0,94.0,24.55,85.0,21.860632,28.553425,0.0,0.0,4670.0,0.0,1.0,60.0,0.0
2024-08-02 21:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,21:30,361.0,95.0,24.55,84.0,21.666904,28.389412,0.0,0.0,4660.0,0.0,1.0,40.0,0.0
2024-08-02 22:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:00,357.0,95.0,24.6,83.0,21.520006,28.358952,0.0,0.0,4640.0,0.0,1.0,20.0,0.0
2024-08-02 22:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,22:30,354.0,95.0,24.35,82.0,21.078182,27.871212,0.0,0.0,4650.0,0.0,1.0,10.0,0.0
2024-08-02 23:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:00,361.0,95.0,24.4,81.0,20.927216,27.845726,0.0,0.0,4650.0,39.262177,1.0,0.0,1.0
2024-08-02 23:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,23:30,357.0,96.0,25.3,79.0,21.395203,28.994904,0.0,0.0,4680.0,900.0,1.0,0.0,1.0
2024-08-03 00:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:00,354.0,-7.0,26.55,75.0,21.755747,30.468575,0.0,0.0,4710.0,900.0,1.0,0.0,1.0
2024-08-03 00:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,0:30,352.0,-6.0,27.7,70.0,21.731178,31.755196,0.0,0.0,4730.0,900.0,0.0,0.0,1.0
2024-08-03 01:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:00,359.0,-8.0,28.75,65.0,21.518854,32.767036,0.0,0.0,4740.0,900.0,0.0,0.0,1.0
2024-08-03 01:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,1:30,357.0,-4.0,29.55,62.0,21.502537,33.621567,0.0,0.0,4780.0,900.0,0.0,20.0,1.0
2024-08-03 02:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:00,351.0,0.0,30.25,60.0,21.624487,34.785183,0.0,0.0,4810.0,900.0,0.0,50.0,1.0
2024-08-03 02:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,2:30,326.0,21.0,30.85,59.0,21.911448,35.861893,0.0,0.0,4850.0,900.0,1.0,100.0,1.0
2024-08-03 03:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:00,329.0,19.7,31.35,59.0,22.379314,36.8002,0.0,0.0,4880.0,900.0,1.0,150.0,1.0
2024-08-03 03:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,3:30,323.0,18.4,31.8,58.0,22.51862,37.3172,0.0,0.0,4950.0,900.0,2.0,190.0,1.0
2024-08-03 04:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:00,327.0,30.0,32.15,58.0,22.84537,37.64626,0.0,0.0,5010.0,900.0,2.0,230.0,1.0
2024-08-03 04:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,4:30,323.0,34.0,32.35,58.0,23.03206,37.57106,0.0,0.0,5030.0,900.0,1.0,280.0,1.0
2024-08-03 05:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:00,322.0,38.0,32.3,58.0,22.98539,37.155285,0.0,0.0,5040.0,900.0,1.0,340.0,1.0
2024-08-03 05:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,5:30,325.0,32.0,31.85,61.0,23.39845,36.721344,0.0,0.0,5000.0,900.0,3.0,410.0,1.0
2024-08-03 06:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:00,321.0,22.0,31.25,64.0,23.629377,36.06973,0.0,0.0,4960.0,900.0,3.0,490.0,1.0
2024-08-03 06:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,6:30,261.0,47.0,30.7,68.0,24.115799,35.607555,0.1,0.0,4940.0,900.0,2.0,630.0,1.0
2024-08-03 07:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:00,239.0,47.0,30.3,71.0,24.454,35.22713,0.1,0.0,4920.0,900.0,2.0,760.0,1.0
2024-08-03 07:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,7:30,229.0,48.0,30.1,72.0,24.49596,35.167824,0.0,0.0,4940.0,900.0,2.0,820.0,1.0
2024-08-03 08:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:00,236.0,45.0,30.05,72.0,24.447987,35.16149,0.0,0.0,4960.0,900.0,2.0,820.0,1.0
2024-08-03 08:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,8:30,234.0,48.0,29.95,71.0,24.118805,34.8928,0.0,0.0,5010.0,900.0,1.0,750.0,1.0
2024-08-03 09:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:00,232.0,47.0,29.8,71.0,23.975142,34.688946,0.0,0.0,5060.0,900.0,1.0,650.0,1.0
2024-08-03 09:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,9:30,233.0,47.0,29.4,72.0,23.82435,34.189518,0.0,0.0,5080.0,900.0,1.0,550.0,1.0
2024-08-03 10:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:00,233.0,48.0,28.9,74.0,23.799248,33.736374,0.0,0.0,5100.0,900.0,1.0,470.0,1.0
2024-08-03 10:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,10:30,231.0,47.0,28.35,77.0,23.929258,33.320976,0.0,0.0,5040.0,0.0,2.0,460.0,0.0
2024-08-03 11:00:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:00,231.0,46.0,27.9,79.0,23.91973,32.938282,0.0,0.0,4980.0,0.0,2.0,460.0,0.0
2024-08-03 11:30:00,Jatim 1 #1,113.586780014842,-7.71623683310037,Batubara,11:30,232.0,48.0,27.8,79.0,23.822643,32.841908,0.0,0.0,4980.0,0.0,2.0,390.0,0.0
